0	784.631	24.9227	0.996647
1	784.677	25.4405	0.996588
2	784.814	25.3808	0.996414
3	784.547	27.4177	0.996754
4	785.266	28.8862	0.995841
5	784.96	22.9172	0.99623
6	784.752	23.0288	0.996493
7	784.777	23.0253	0.996461
8	784.748	23.7967	0.996499
10	784.701	23.5484	0.996558
11	784.188	24.2833	0.99721
12	784.96	24.1581	0.996229
13	784.396	23.7032	0.996945
14	784.815	23.6052	0.996413
15	784.037	22.1963	0.997403
16	784.914	22.5469	0.996287
17	784.752	22.7201	0.996494
18	785.057	22.6356	0.996106
19	784.77	22.7767	0.99647
20	784.703	22.3208	0.996556
21	784.697	22.3404	0.996563
22	784.866	22.2933	0.996348
23	784.317	28.1052	0.997046
24	784.424	22.3363	0.996909
25	784.533	22.8337	0.996771
26	784.617	22.3407	0.996665
27	784.637	22.7123	0.996639
28	784.78	27.0562	0.996458
29	784.833	22.2493	0.99639
30	784.484	24.4166	0.996834
31	784.889	22.8072	0.99632
32	784.585	20.9323	0.996705
33	784.77	21.33	0.99647
34	784.393	21.1963	0.99695
35	784.604	21.1829	0.996681
36	784.617	21.0642	0.996664
37	784.555	21.02	0.996744
38	784.419	21.551	0.996917
39	784.799	23.9879	0.996434
40	784.642	21.3373	0.996633
41	784.6	22.7677	0.996687
42	784.559	21.4148	0.996738
43	784.911	21.5862	0.996291
44	784.702	21.3634	0.996557
45	784.74	21.6161	0.996509
46	785.032	22.6388	0.996138
47	784.966	22.7665	0.996221
48	784.955	22.5447	0.996236
49	784.956	22.6058	0.996234
50	785.238	24.4554	0.995877
51	785.16	24.2734	0.995975
52	784.484	22.1274	0.996834
53	784.74	22.4175	0.996508
54	784.694	22.5964	0.996566
55	785.034	22.8898	0.996135
56	784.6	22.5994	0.996686
57	785.038	22.4796	0.99613
58	784.987	22.5667	0.996195
