0	787.558	25.1497	0.992943
1	787.488	25.6595	0.993031
2	787.637	25.6056	0.992843
3	787.476	27.6699	0.993046
4	787.883	29.1244	0.992533
5	787.643	23.1058	0.992835
6	787.459	23.2186	0.993067
7	787.431	23.211	0.993103
8	787.51	23.9956	0.993003
10	787.573	23.7581	0.992924
11	787.119	24.5049	0.993496
12	787.627	24.3533	0.992856
13	787.309	23.9202	0.993257
14	787.791	23.8223	0.99265
15	786.976	22.3946	0.993676
16	787.731	22.7405	0.992725
17	787.509	22.9105	0.993004
18	787.997	22.8404	0.992389
19	787.46	22.9627	0.993067
20	787.558	22.5131	0.992942
21	787.512	22.5328	0.993001
22	787.546	22.4722	0.992958
23	787.401	28.3747	0.993141
24	787.298	22.5358	0.993271
25	787.456	23.0395	0.993071
26	787.568	22.5429	0.99293
27	787.443	22.9092	0.993088
28	787.618	27.2933	0.992868
29	787.733	22.4453	0.992722
30	787.259	24.6256	0.99332
31	787.704	23.0013	0.992759
32	787.306	21.1035	0.993261
33	787.621	21.5174	0.992863
34	787.18	21.3744	0.993419
35	787.411	21.3634	0.993128
36	787.444	21.2447	0.993086
37	787.31	21.1926	0.993256
38	787.239	21.7357	0.993345
39	787.59	24.1912	0.992902
40	787.423	21.5164	0.993113
41	787.457	22.9677	0.993071
42	787.485	21.608	0.993035
43	787.755	21.7698	0.992694
44	787.646	21.5548	0.992832
45	787.615	21.8054	0.992871
46	787.783	22.8279	0.99266
47	787.864	22.9728	0.992557
48	787.828	22.7407	0.992602
49	787.785	22.801	0.992657
50	788.146	24.6793	0.992202
51	787.915	24.4802	0.992493
52	787.259	22.3133	0.99332
53	787.527	22.6068	0.992981
54	787.548	22.7966	0.992956
55	787.833	23.0868	0.992596
56	787.552	22.8037	0.992951
57	787.747	22.664	0.992705
58	787.895	22.7692	0.992518
