0	349.719	358.816
1	282.617	54.2132
2	309.177	33.7937
3	272.375	187.249
4	239.699	117.728
5	265.563	58.2792
6	308.018	22.5532
7	314.112	81.8536
8	313.349	90.2816
10	399.46	105.164
11	303.718	55.35
12	36.4501	1364.9
13	315.585	28.8141
14	288.562	56.776
15	135.219	3429.95
16	291.849	41.8653
17	250.353	44.1982
18	315.301	42.2306
19	345.22	200.839
20	455.626	334.344
21	303.161	57.6964
22	327.369	51.1548
23	305.747	28.5799
24	429.092	290.493
25	315.623	43.2407
26	295.485	17.8507
27	315.289	15.9326
28	342.489	58.9413
29	289.013	31.78
30	286.565	33.8561
31	292.383	50.1726
32	227.515	90.9364
33	279.975	21.094
34	283.217	24.6112
35	224.045	297.36
36	312.581	22.7248
37	299.811	34.9371
38	304.574	38.114
39	303.632	58.6233
40	298.783	17.6592
41	276.426	24.5952
42	59.562	1795.64
43	299.751	17.7938
44	288.489	20.3831
45	311.382	39.1012
46	313.266	60.5304
47	313.626	29.1657
48	282.191	21.2984
49	295.788	21.9258
50	311.938	19.7388
51	278.324	25.8386
52	361.302	91.9521
53	369.611	213.927
54	294.083	55.619
55	333.098	56.3746
56	250.118	89.0279
57	277.883	31.4733
58	382.969	230.701
