80	300.66	0.0485481	0.0154648	-0.000161472	5.08361e-05
81	291.453	0.0598097	0.0153561	-0.000205212	5.04348e-05
82	302.355	0.0374349	0.01618	-0.000123811	5.3186e-05
83	299.262	0.0751182	0.0163533	-0.000251011	5.37028e-05
84	310.849	0.0672053	0.0167275	-0.000216199	5.49255e-05
85	343.741	0.0198729	0.0193378	-5.78135e-05	6.36074e-05
86	297.995	0.0619237	0.0249096	-0.000207801	8.16492e-05
87	307.944	0.0629134	0.0199148	-0.000204302	6.54029e-05
88	291.865	0.0522841	0.0170588	-0.000179138	5.60125e-05
89	317.739	0.060042	0.0171281	-0.000188966	5.62807e-05
90	296.812	0.043171	0.0179567	-0.000145449	5.89558e-05
92	338.741	0.0283616	0.02449	-8.37265e-05	8.05072e-05
94	335.815	0.0449663	0.0216816	-0.000133902	7.12309e-05
95	303.236	0.0279483	0.0239182	-9.21667e-05	7.85667e-05
96	312.208	0.0749219	0.0177059	-0.000239974	5.79611e-05
97	300.1	0.0789058	0.018475	-0.000262932	6.05969e-05
98	317.747	0.0650863	0.0176685	-0.000204837	5.79197e-05
99	295.242	0.0459357	0.0178935	-0.000155587	5.87241e-05
100	301.196	0.0506415	0.0197003	-0.000168135	6.47038e-05
102	311.82	0.0493849	0.0217903	-0.000158376	7.15651e-05
103	302.526	0.0454801	0.0209006	-0.000150334	6.84721e-05
104	302.422	0.0693688	0.0166045	-0.000229377	5.44832e-05
105	298.059	0.0676867	0.0172348	-0.000227092	5.6475e-05
106	298.047	0.10959	0.0176512	-0.000367694	5.77834e-05
108	280.997	0.0321431	0.0184697	-0.000114389	6.05896e-05
109	287.491	0.0503803	0.0230969	-0.000175241	7.58934e-05
110	285.187	0.0693072	0.0192521	-0.000243023	6.30343e-05
111	294.089	0.0850364	0.018369	-0.000289152	6.00969e-05
112	305.341	0.0936886	0.0199831	-0.000306833	6.54312e-05
113	296.205	0.089389	0.0190103	-0.000301781	6.22648e-05
114	309.086	0.0435064	0.0205011	-0.000140758	6.71938e-05
115	320.199	0.0344094	0.031154	-0.000107463	0.00010211
116	297.271	0.0984045	0.0199476	-0.000331026	6.54687e-05
117	317.444	0.0735474	0.0180963	-0.000231687	5.92908e-05
118	305.955	0.0753197	0.0188781	-0.000246179	6.18271e-05
119	321.87	0.0818064	0.0192459	-0.00025416	6.3002e-05
120	295.087	0.060229	0.0207315	-0.000204106	6.78049e-05
