0	414.951	0.0301941	0.0176514	-7.27655e-05	5.80982e-05
1	302.374	0.0232191	0.0177485	-7.67895e-05	5.83828e-05
2	334.13	0.0367307	0.0186377	-0.000109929	6.12501e-05
3	254.325	0.00783262	0.0215751	-3.07977e-05	7.10912e-05
4	-25.812	-0.00071639	0.0243019	-2.77541e-05	7.99578e-05
5	94.1245	0.00204647	0.0149291	-2.17421e-05	4.90582e-05
6	356.385	0.0708923	0.015408	-0.00019892	5.05491e-05
7	375.108	0.0158072	0.0154083	-4.21404e-05	5.0572e-05
8	-585.439	-0.00140356	0.0165834	-2.39746e-06	5.44431e-05
10	422.869	0.0421628	0.0162998	-9.97065e-05	5.36972e-05
11	277.122	0.0128098	0.0173739	-4.62245e-05	5.72416e-05
12	223.679	-0.00592986	0.0169683	2.65105e-05	5.59347e-05
13	321.359	0.0376887	0.0159118	-0.000117279	5.23582e-05
14	309.24	0.023708	0.0157133	-7.66652e-05	5.16841e-05
15	-32.7278	-5.60658e-05	0.0136887	-1.71309e-06	4.50664e-05
16	325.709	-0.0258204	0.0141596	7.92745e-05	4.66512e-05
17	280.885	-0.0239096	0.0143447	8.51226e-05	4.73061e-05
18	272.125	0.0119964	0.0145336	-4.40841e-05	4.7765e-05
19	602.353	-0.004978	0.0143304	8.26426e-06	4.722e-05
20	418.603	-0.0196824	0.0136922	4.70193e-05	4.51399e-05
21	-100.368	-0.00109605	0.0138828	-1.09203e-05	4.57186e-05
22	348.2	0.0246921	0.013862	-7.09134e-05	4.56065e-05
23	312.896	0.0447869	0.0219865	-0.000143137	7.248e-05
24	399.524	0.0164873	0.013973	-4.12672e-05	4.59851e-05
25	375.3	-0.0396943	0.0149415	0.000105767	4.9212e-05
26	318.62	0.0520685	0.0142457	-0.000163419	4.68378e-05
27	308.866	0.0472014	0.0147493	-0.000152821	4.84595e-05
28	373.979	0.0545286	0.0214291	-0.000145807	7.0532e-05
29	310.742	0.0286574	0.0138677	-9.22225e-05	4.56173e-05
30	192.62	0.0114074	0.0165685	-5.92221e-05	5.45676e-05
31	223.584	0.00867398	0.0142642	-3.87951e-05	4.69866e-05
32	152.472	0.00440181	0.0121254	-2.88696e-05	3.99503e-05
33	222.235	0.0172136	0.0126226	-7.74567e-05	4.15542e-05
34	263.101	0.0233999	0.0125639	-8.89386e-05	4.13297e-05
35	269.432	0.00520546	0.0124678	-1.93201e-05	4.1078e-05
36	324.313	0.0384781	0.0123702	-0.000118645	4.07089e-05
37	246.419	0.00908883	0.0122383	-3.68836e-05	4.03233e-05
38	346.145	0.03916	0.0143691	-0.000113132	4.73943e-05
39	334.772	0.0187667	0.016088	-5.60581e-05	5.30272e-05
40	199.407	0.0127396	0.012613	-6.38875e-05	4.15118e-05
41	250.319	0.0257037	0.0144598	-0.000102684	4.75933e-05
42	47.6055	0.000279999	0.0129106	-5.88166e-06	4.2484e-05
43	297.827	0.0399436	0.0131518	-0.000134117	4.32338e-05
44	283.722	0.0321099	0.0128337	-0.000113174	4.21887e-05
45	308.644	0.0190891	0.0131197	-6.18483e-05	4.31699e-05
46	310.071	0.0140332	0.0143008	-4.52582e-05	4.71142e-05
47	361.829	0.0527028	0.015243	-0.000145657	4.99877e-05
48	274.604	0.034146	0.0147115	-0.000124346	4.82806e-05
49	301.561	0.037808	0.0148301	-0.000125374	4.86607e-05
50	337.413	0.0696647	0.017638	-0.000206467	5.78002e-05
51	282.895	0.0397748	0.0175609	-0.000140599	5.75407e-05
52	368.002	0.0322856	0.0141396	-8.77323e-05	4.64388e-05
53	1182.5	-0.00086429	0.0145734	7.30901e-07	4.78721e-05
54	323.544	0.0228673	0.0147718	-7.06777e-05	4.85193e-05
55	322.631	0.0183056	0.0151974	-5.67383e-05	4.99203e-05
56	2238.36	-0.00679015	0.0147743	3.03354e-06	4.85515e-05
57	297.544	0.0327964	0.01487	-0.000110224	4.87302e-05
58	375.104	-0.00790372	0.0146724	2.10707e-05	4.82234e-05
