80	789.824	36.9099	0.990094
81	788.95	36.6697	0.991191
82	786.395	37.2042	0.994411
83	790.15	38.1129	0.989685
84	786.798	37.887	0.993902
85	788.646	41.002	0.991573
86	791.484	47.0338	0.988018
87	794.324	42.6442	0.984485
88	790.189	38.9318	0.989636
89	787.465	38.5225	0.99306
90	787.705	39.5169	0.992758
92	789.318	46.1412	0.990729
94	796.881	44.8526	0.981326
95	803.339	48.1758	0.973437
96	792.516	40.2301	0.986731
97	784.068	39.6687	0.997362
98	785.772	39.0341	0.995199
99	795.753	40.9113	0.982717
100	794.494	42.3986	0.984274
102	790.69	43.8629	0.98901
103	786.759	42.7631	0.993951
104	787.486	38.0781	0.993033
105	783.456	38.1443	0.998142
106	783.198	38.6072	0.998471
108	784.156	39.8601	0.99725
109	791.122	45.4854	0.988469
110	782.854	40.3675	0.998909
111	789.362	40.4198	0.990674
112	787.244	41.7469	0.993339
113	782.294	39.9759	0.999624
114	783.21	41.6133	0.998455
115	790.879	52.8375	0.988773
116	790.701	42.0416	0.988996
117	785.361	39.6126	0.99572
118	794.999	41.8512	0.983649
119	792.998	41.8822	0.986131
120	784.8	42.1425	0.996432
