ALL	0.56716	45.2144	32	1.41295	0.0607987	0.0204848	0.00646408	27	265	60	595	3
ALL	0.565785	47.584	33	1.44194	0.0481899	0.0184277	0.00630898	27	265	61	605	3
ALL	0.564501	48.7535	34	1.43393	0.0485272	0.0198153	0.00618789	27	265	62	615	3
ALL	0.563309	49.144	35	1.40411	0.0567886	0.0205587	0.00607893	27	265	63	625	3
ALL	0.562207	49.4026	36	1.37229	0.0675959	0.0211246	0.00598159	27	265	64	635	3
ALL	0.561193	50.6261	37	1.36827	0.0670132	0.0222771	0.00589873	27	265	65	645	3
ALL	0.560268	51.4288	38	1.35339	0.0716492	0.0231482	0.00582462	27	265	66	655	3
ALL	0.559427	54.3556	39	1.39373	0.0520608	0.0247046	0.00576377	27	265	67	665	3
ALL	0.55867	57.3955	40	1.43489	0.0366956	0.0261578	0.00571304	27	265	68	675	3
ALL	0.557994	63.4926	41	1.5486	0.0136742	0.0281282	0.00567338	27	265	69	685	3
ALL	0.557395	68.2934	42	1.62603	0.00632381	0.029683	0.00563958	27	265	70	695	3
ALL	0.556871	71.3723	43	1.65982	0.00421252	0.0308586	0.00560776	27	265	71	705	3
ALL	0.556416	76.0265	44	1.72788	0.0019292	0.0321554	0.00558424	27	265	72	715	3
ALL	0.556027	104.287	45	2.31749	1.31523e-06	0.0350089	0.00557684	27	265	73	725	3
ALL	0.555698	118.222	46	2.57005	2.81919e-08	0.0367019	0.00556952	27	265	74	735	3
ALL	0.555426	119.679	47	2.54636	2.90645e-08	0.0372077	0.00555739	27	265	75	745	3
