1	0.602938	7709.44	47	164.031	0	14.9388	-1	-1	1
2	0.602938	5606.69	47	119.291	0	14.9388	-1	-1	1
3	0.602938	9222.19	47	196.217	0	14.9388	-1	-1	1
4	0.602938	6356.76	47	135.25	0	14.9388	-1	-1	1
5	0.602938	7218.29	47	153.581	0	14.9388	-1	-1	1
6	0.602938	6440.35	47	137.029	0	14.9388	-1	-1	1
7	0.602938	6803.65	47	144.758	0	14.9388	-1	-1	1
8	0.602938	3902.41	47	83.0301	0	14.9388	-1	-1	1
9	0.602938	3414	47	72.6383	-0.844549	0.012111	-1	-1	3
10	0.602938	6177.11	47	131.428	-0.980109	0.00676387	-1	-1	3
11	0.602938	4890.92	47	104.062	-0.951053	0.00787396	-1	-1	1
12	0.602938	4588.66	47	97.631	-0.947837	0.00821217	-1	-1	3
13	0.602938	10154.2	47	216.047	0	14.9388	-1	-1	1
14	0.602938	7036.64	47	149.716	0	14.9388	-1	-1	1
15	0.602938	6485.65	47	137.993	0	14.9388	-1	-1	1
16	0.602938	2027.91	47	43.1471	0	14.9388	-1	-1	1
17	0.602938	2721.18	47	57.8975	0	14.9388	-1	-1	1
18	0.602938	3154.95	47	67.1267	0	14.9388	-1	-1	1
19	0.602938	835994	47	17787.1	10	0.000336027	-1	-1	3
20	0.602938	5703.82	47	121.358	-0.931637	0.00777372	-1	-1	3
21	0.602938	5269.03	47	112.107	-0.954014	0.00761919	-1	-1	3
22	0.602938	5728.99	47	121.893	0	14.9388	-1	-1	1
23	0.602938	inf	47	inf	0	nan	-1	-1	2
24	0.602938	5051.2	47	107.472	0	14.9388	-1	-1	1
25	0.602938	5961.65	47	126.844	0	14.9388	-1	-1	1
26	0.602938	6318.74	47	134.441	0	14.9388	-1	-1	1
27	0.602938	6901.94	47	146.85	0	14.9388	-1	-1	1
28	0.602938	12657.8	47	269.316	0	14.9388	-1	-1	1
29	0.602938	inf	47	inf	0	nan	-1	-1	2
30	0.602938	4128.25	47	87.835	0	14.9388	-1	-1	1
31	0.602938	5543.46	47	117.946	0	14.9388	-1	-1	1
32	0.602938	5827.67	47	123.993	-0.096424	14.8979	-1	-1	1
33	0.602938	6497.35	47	138.242	0	14.9388	-1	-1	1
34	0.602938	8998.39	47	191.455	0	14.9388	-1	-1	1
35	0.602938	5052.13	47	107.492	-0.926229	0.00839588	-1	-1	3
36	0.602938	2020.91	47	42.9981	-0.644215	0.0230412	-1	-1	3
37	0.602938	inf	47	inf	0	nan	-1	-1	2
38	0.602938	inf	47	inf	0	nan	-1	-1	2
39	0.602938	5053.16	47	107.514	-0.843604	0.00955072	-1	-1	3
40	0.602938	6826.4	47	145.242	0	14.9388	-1	-1	1
41	0.602938	12092.7	47	257.291	0	14.9388	-1	-1	1
42	0.602938	8934.66	47	190.099	0	14.9388	-1	-1	1
43	0.602938	7007.6	47	149.098	0	14.9388	-1	-1	1
44	0.602938	11182.3	47	237.922	0	14.9388	-1	-1	1
45	0.602938	5390.85	47	114.699	-0.907483	0.00591371	-1	-1	1
46	0.602938	6579.93	47	139.998	0	14.9388	-1	-1	1
47	0.602938	874.415	47	18.6046	-0.469629	0.0548537	-1	-1	3
48	0.602938	7985.84	47	169.911	0	14.9388	-1	-1	1
49	0.602938	5588.47	47	118.904	-0.856495	0.00888552	-1	-1	1
50	0.602938	inf	47	inf	0	nan	-1	-1	2
51	0.602938	1534	47	32.6383	10	0.148586	-1	-1	3
52	0.602938	7506.26	47	159.708	0	14.9388	-1	-1	1
53	0.602938	inf	47	inf	0	nan	-1	-1	2
54	0.602938	9886.01	47	210.341	0	14.9388	-1	-1	1
55	0.602938	7577.23	47	161.218	0	14.9388	-1	-1	1
56	0.602938	7443.72	47	158.377	0	14.9388	-1	-1	1
57	0.602938	8814.86	47	187.55	0	14.9388	-1	-1	1
58	0.602938	411.356	47	8.75226	2.91515	1.37437	-1	-1	3
59	0.602938	2326.84	47	49.5073	0	14.9388	-1	-1	1
60	0.602938	inf	47	inf	0	nan	-1	-1	2
61	0.602938	4984.59	47	106.055	0	14.9388	-1	-1	1
62	0.602938	inf	47	inf	0	nan	-1	-1	2
63	0.602938	5785.17	47	123.089	-0.849486	0.00878826	-1	-1	3
64	0.602938	8447.02	47	179.724	0	14.9388	-1	-1	1
65	0.602938	6072.62	47	129.205	-0.889876	14.3952	-1	-1	1
66	0.602938	5287.62	47	112.503	-0.882755	0.00894792	-1	-1	3
67	0.602938	4809.16	47	102.323	-0.861509	0.00991634	-1	-1	3
68	0.602938	7216.18	47	153.536	0	14.9388	-1	-1	1
69	0.602938	inf	47	inf	0	nan	-1	-1	2
70	0.602938	inf	47	inf	0	nan	-1	-1	2
71	0.602938	903.797	47	19.2297	0.59406	0.138591	-1	-1	3
72	0.602938	inf	47	inf	0	nan	-1	-1	2
73	0.602938	8435.5	47	179.479	0	14.9388	-1	-1	1
74	0.602938	26832.5	47	570.903	0	14.9388	-1	-1	1
75	0.602938	17286.1	47	367.789	0	14.9388	-1	-1	1
76	0.602938	6672.49	47	141.968	-0.891711	0.0079978	-1	-1	3
77	0.602938	7619.33	47	162.113	-0.361766	15.0883	-1	-1	1
78	0.602938	5462.86	47	116.231	-0.850652	0.00986676	-1	-1	3
79	0.602938	5218.88	47	111.04	-0.83832	0.0102939	-1	-1	3
80	0.602938	8358.4	47	177.838	0	14.9388	-1	-1	1
81	0.602938	5091.76	47	108.335	-0.876046	0.00956148	-1	-1	3
82	0.602938	2270.35	47	48.3052	0	14.9388	-1	-1	1
83	0.602938	inf	47	inf	0	nan	-1	-1	2
84	0.602938	932.91	47	19.8491	1.76305	0.31444	-1	-1	3
85	0.602938	1713.11	47	36.4491	-0.0547057	0.0548731	-1	-1	3
86	0.602938	3983.69	47	84.7594	0	14.9388	-1	-1	1
87	0.602938	7802.62	47	166.013	-0.863835	0.00747173	-1	-1	3
88	0.602938	10194.6	47	216.907	0	14.9388	-1	-1	1
89	0.602938	9165.82	47	195.017	0	14.9388	-1	-1	1
90	0.602938	inf	47	inf	0	nan	-1	-1	2
91	0.602938	8066.14	47	171.62	0	14.9388	-1	-1	1
92	0.602938	inf	47	inf	0	nan	-1	-1	2
93	0.602938	10854	47	230.937	0	14.9388	-1	-1	1
94	0.602938	6483.59	47	137.949	-0.888896	0.00784933	-1	-1	1
95	0.602938	8796.38	47	187.157	0	14.9388	-1	-1	1
96	0.602938	6950.77	47	147.889	-0.445313	14.746	-1	-1	1
97	0.602938	inf	47	inf	0	nan	-1	-1	2
98	0.602938	1656.99	47	35.255	0.314291	0.0795813	-1	-1	3
99	0.602938	2301.39	47	48.9658	-0.257089	0.034552	-1	-1	3
100	0.602938	4361.71	47	92.8024	0	14.9388	-1	-1	1
101	0.602938	inf	47	inf	0	nan	-1	-1	2
102	0.602938	12241.3	47	260.453	0	14.9388	-1	-1	1
103	0.602938	10829.5	47	230.415	0	14.9388	-1	-1	1
104	0.602938	9463.3	47	201.347	0	14.9388	-1	-1	1
105	0.602938	6863.18	47	146.025	-0.826496	0.00873475	-1	-1	3
106	0.602938	inf	47	inf	0	nan	-1	-1	2
107	0.602938	9208.81	47	195.932	0	14.9388	-1	-1	1
108	0.602938	49189.1	47	1046.58	0	14.9388	-1	-1	1
109	0.602938	25439.3	47	541.262	0	14.9388	-1	-1	1
110	0.602938	18452.1	47	392.598	0	14.9388	-1	-1	1
111	0.602938	9433.84	47	200.72	-0.957553	0.0057822	-1	-1	3
112	0.602938	7583.05	47	161.342	0	14.9388	-1	-1	1
113	0.602938	7911.04	47	168.32	-0.904422	0.00717939	-1	-1	3
114	0.602938	9420.03	47	200.426	0	14.9388	-1	-1	1
115	0.602938	5988.3	47	127.411	-0.866099	0.00876656	-1	-1	3
116	0.602938	8141.37	47	173.221	0	14.9388	-1	-1	1
117	0.602938	7667.55	47	163.139	-0.946649	0.00664954	-1	-1	3
118	0.602938	6561.37	47	139.604	-0.892875	0.00831003	-1	-1	3
119	0.602938	6936.59	47	147.587	0	14.9388	-1	-1	1
120	0.602938	3679.62	47	78.2897	-0.330326	0.0267209	-1	-1	3
121	0.602938	4771.25	47	101.516	-0.559046	0.0167457	-1	-1	3
122	0.602938	inf	47	inf	0	nan	-1	-1	2
123	0.602938	5376.31	47	114.39	-0.653602	0.00540091	-1	-1	1
124	0.602938	inf	47	inf	0	nan	-1	-1	2
125	0.602938	20103.9	47	427.742	0	14.9388	-1	-1	1
126	0.602938	13849.3	47	294.666	0	14.9388	-1	-1	1
127	0.602938	9932.92	47	211.339	-0.397089	15.1025	-1	-1	1
128	0.602938	9257.57	47	196.97	0	14.9388	-1	-1	1
129	0.602938	15263.1	47	324.747	-1.03336	0.0040006	-1	-1	3
130	0.602938	9989.21	47	212.536	-0.950456	0.00583299	-1	-1	3
131	0.602938	8845.66	47	188.206	-0.927314	0.00646513	-1	-1	3
132	0.602938	9359.39	47	199.136	0	14.9388	-1	-1	1
133	0.602938	1115.5	47	23.7341	-0.657152	0.0274206	-1	-1	3
134	0.602938	inf	47	inf	0	nan	-1	-1	2
135	0.602938	inf	47	inf	0	nan	-1	-1	2
136	0.602938	inf	47	inf	0	nan	-1	-1	2
137	0.602938	1463.03	47	31.1283	10	0.0559169	-1	-1	3
138	0.602938	5284.26	47	112.431	-0.517748	0.016993	-1	-1	3
139	0.602938	inf	47	inf	0	nan	-1	-1	2
140	0.602938	inf	47	inf	0	nan	-1	-1	2
141	0.602938	15053.6	47	320.289	0	14.9388	-1	-1	1
142	0.602938	inf	47	inf	0	nan	-1	-1	2
143	0.602938	18473.6	47	393.056	0	14.9388	-1	-1	1
144	0.602938	11748.3	47	249.965	0	14.9388	-1	-1	1
145	0.602938	7491.21	47	159.387	-0.884755	0.00759899	-1	-1	3
146	0.602938	6396.24	47	136.09	-0.855303	0.00871526	-1	-1	3
147	0.602938	8597.18	47	182.919	0	14.9388	-1	-1	1
148	0.602938	inf	47	inf	0	nan	-1	-1	2
149	0.602938	201.852	47	4.29472	-0.330415	0.118598	-1	-1	3
150	0.602938	inf	47	inf	0	nan	-1	-1	2
151	0.602938	inf	47	inf	0	nan	-1	-1	2
152	0.602938	5578.09	47	118.683	-0.27647	0.0236917	-1	-1	3
153	0.602938	6902.28	47	146.857	-0.522495	0.015658	-1	-1	3
154	0.602938	inf	47	inf	0	nan	-1	-1	2
155	0.602938	inf	47	inf	0	nan	-1	-1	2
156	0.602938	16693.2	47	355.174	0	14.9388	-1	-1	1
157	0.602938	inf	47	inf	0	nan	-1	-1	2
158	0.602938	13798.3	47	293.58	0	14.9388	-1	-1	1
159	0.602938	12070.8	47	256.825	0	14.9388	-1	-1	1
160	0.602938	11906.4	47	253.327	0	14.9388	-1	-1	1
161	0.602938	8386.05	47	178.427	-0.805096	0.00851399	-1	-1	3
162	0.602938	10358.8	47	220.4	0	14.9388	-1	-1	1
163	0.602938	9022.15	47	191.961	0	14.9388	-1	-1	1
164	0.602938	6907.42	47	146.966	-0.792088	0.00959458	-1	-1	3
165	0.602938	15206.4	47	323.541	0	14.9388	-1	-1	1
166	0.602938	9440.05	47	200.852	0	14.9388	-1	-1	1
167	0.602938	8208.92	47	174.658	0	14.9388	-1	-1	1
168	0.602938	inf	47	inf	0	nan	-1	-1	2
169	0.602938	inf	47	inf	0	nan	-1	-1	2
170	0.602938	19113.1	47	406.662	10	0.00872233	-1	-1	3
171	0.602938	2782.8	47	59.2086	10	0.0321094	-1	-1	3
172	0.602938	5543.43	47	117.945	0.402686	0.0503399	-1	-1	3
173	0.602938	7178.8	47	152.74	-0.270619	0.0218268	-1	-1	3
174	0.602938	7495.78	47	159.485	-0.369063	0.0188324	-1	-1	3
175	0.602938	7545.94	47	160.552	-0.515121	0.015086	-1	-1	3
176	0.602938	8197.41	47	174.413	0	14.9388	-1	-1	1
177	0.602938	28555.8	47	607.57	-0.305247	15.0654	-1	-1	1
178	0.602938	14732.3	47	313.452	0	14.9388	-1	-1	1
179	0.602938	13235.3	47	281.603	0	14.9388	-1	-1	1
180	0.602938	11425.3	47	243.092	0	14.9388	-1	-1	1
181	0.602938	7937.68	47	168.887	-0.801582	0.0086719	-1	-1	3
182	0.602938	9985.41	47	212.455	0	14.9388	-1	-1	1
183	0.602938	8685.82	47	184.805	0	14.9388	-1	-1	1
184	0.602938	407.742	47	8.67536	-0.87881	0.0326455	-1	-1	3
185	0.602938	inf	47	inf	0	nan	-1	-1	2
186	0.602938	inf	47	inf	0	nan	-1	-1	2
187	0.602938	8238.19	47	175.281	10	0.0115306	-1	-1	3
188	0.602938	4680.19	47	99.5785	10	0.108314	-1	-1	3
189	0.602938	6914.02	47	147.107	1.11061	0.0818388	-1	-1	3
190	0.602938	7728.36	47	164.433	0.191232	0.0358509	-1	-1	3
191	0.602938	inf	47	inf	0	nan	-1	-1	2
192	0.602938	inf	47	inf	0	nan	-1	-1	2
193	0.602938	inf	47	inf	0	nan	-1	-1	2
194	0.602938	8099.24	47	172.324	-0.560604	0.0137521	-1	-1	3
195	0.602938	inf	47	inf	0	nan	-1	-1	2
196	0.602938	34473.3	47	733.475	0	14.9388	-1	-1	1
197	0.602938	20043.3	47	426.454	0	14.9388	-1	-1	1
198	0.602938	inf	47	inf	0	nan	-1	-1	2
199	0.602938	8526.78	47	181.421	-0.797655	0.00867251	-1	-1	3
200	0.602938	10171.4	47	216.413	0	14.9388	-1	-1	1
201	0.602938	29251.5	47	622.373	-0.0657858	14.911	-1	-1	1
202	0.602938	8101.51	47	172.373	0	14.9388	-1	-1	1
203	0.602938	4228.55	47	89.9692	0.0702462	0.0443215	-1	-1	3
204	0.602938	34552.8	47	735.165	10	0.00374379	-1	-1	3
205	0.602938	8193.23	47	174.324	2.37816	0.154913	-1	-1	3
206	0.602938	9694.85	47	206.273	-0.054327	0.0250699	-1	-1	3
207	0.602938	9589	47	204.021	-0.262755	0.0194728	-1	-1	3
208	0.602938	9252.47	47	196.861	-0.403281	0.0161086	-1	-1	3
209	0.602938	inf	47	inf	0	nan	-1	-1	2
210	0.602938	17720.9	47	377.04	-0.548519	15.1629	-1	-1	1
211	0.602938	12358.8	47	262.954	-0.893785	0.00340983	-1	-1	1
212	0.602938	14768.8	47	314.23	0	14.9388	-1	-1	1
213	0.602938	12570.7	47	267.461	0	14.9388	-1	-1	1
214	0.602938	11432.6	47	243.246	0	14.9388	-1	-1	1
215	0.602938	10900.4	47	231.924	0	14.9388	-1	-1	1
216	0.602938	10533.3	47	224.113	0	14.9388	-1	-1	1
217	0.602938	15376.3	47	327.156	0	14.9388	-1	-1	1
218	0.602938	8380.04	47	178.299	-0.934072	0.00646895	-1	-1	3
219	0.602938	8876.17	47	188.855	0	14.9388	-1	-1	1
220	0.602938	104.029	47	2.21339	4.72363	3.82268	-1	-1	3
221	0.602938	-nan	47	-nan	-nan	nan	-1	-1	2
222	0.602938	5089.56	47	108.289	0.85089	0.0856482	-1	-1	3
223	0.602938	-nan	47	-nan	-nan	nan	-1	-1	2
224	0.602938	10557.6	47	224.63	10	0.00952532	-1	-1	3
225	0.602938	9823.29	47	209.006	2.72953	0.163036	-1	-1	3
226	0.602938	10484.5	47	223.074	0.315413	0.0341559	-1	-1	3
227	0.602938	10549.6	47	224.459	0	14.9388	-1	-1	1
228	0.602938	inf	47	inf	0	nan	-1	-1	2
229	0.602938	18479.2	47	393.175	0	14.9388	-1	-1	1
230	0.602938	14297.1	47	304.194	0	14.9388	-1	-1	1
231	0.602938	12575.9	47	267.572	0	14.9388	-1	-1	1
232	0.602938	29451.4	47	626.626	-1.13772	0.000904503	-1	-1	1
233	0.602938	6614.55	47	140.735	-0.845051	0.00878395	-1	-1	3
234	0.602938	9137.86	47	194.423	-0.970528	0.00127722	-1	-1	1
235	0.602938	7154.07	47	152.214	-0.875259	0.00670998	-1	-1	1
236	0.602938	-nan	47	-nan	-nan	nan	-1	-1	2
237	0.602938	1452.63	47	30.9071	0.581305	0.112864	-1	-1	3
238	0.602938	-nan	47	-nan	-nan	nan	-1	-1	2
239	0.602938	-nan	47	-nan	-nan	nan	-1	-1	2
240	0.602938	inf	47	inf	0	nan	-1	-1	2
241	0.602938	6216.93	47	132.275	10	0.00969854	-1	-1	3
242	0.602938	9377.31	47	199.517	0.472255	0.0348671	-1	-1	3
243	0.602938	10670.1	47	227.023	-0.463705	0.0123524	-1	-1	3
244	0.602938	inf	47	inf	0	nan	-1	-1	2
245	0.602938	inf	47	inf	0	nan	-1	-1	2
246	0.602938	11730.5	47	249.586	0	14.9388	-1	-1	1
247	0.602938	14093.9	47	299.871	0	14.9388	-1	-1	1
248	0.602938	71273.9	47	1516.47	0	14.9388	-1	-1	1
249	0.602938	8763.65	47	186.461	0	14.9388	-1	-1	1
250	0.602938	94.4158	47	2.00885	10	2.96114	-1	-1	3
251	0.602938	5133.41	47	109.222	10	0.157459	-1	-1	3
252	0.602938	-nan	47	-nan	-nan	nan	-1	-1	2
253	0.602938	-nan	47	-nan	-nan	nan	-1	-1	2
254	0.602938	-nan	47	-nan	-nan	nan	-1	-1	2
255	0.602938	inf	47	inf	0	nan	-1	-1	2
256	0.602938	inf	47	inf	0	nan	-1	-1	2
257	0.602938	51.6832	47	1.09964	-0.0115204	0.0169049	-1	-1	3
258	0.602938	12358.8	47	262.953	0	14.9388	-1	-1	1
259	0.602938	15540.5	47	330.648	0	14.9388	-1	-1	1
260	0.602938	11574.5	47	246.266	-0.795115	0.00624578	-1	-1	3
