1	0.516619	18.6746	25	0.746984	-0.0584006	0.067156	39	385	65	645	3
9	0.516619	28.568	25	1.14272	-0.130259	0.0618365	39	385	65	645	3
11	0.516619	14.0015	25	0.56006	-0.134405	0.0615255	39	385	65	645	3
27	0.516619	15.407	25	0.616281	0.0788275	0.0766514	39	385	65	645	3
28	0.516619	20.833	25	0.833318	0.114068	0.0794717	39	385	65	645	3
59	0.516619	15.6387	25	0.625546	0.0236333	0.0727823	39	385	65	645	3
62	0.516619	30.6642	25	1.22657	-0.0068378	0.0707622	39	385	65	645	3
70	0.516619	20.3885	25	0.815538	0.00275374	0.0711149	39	385	65	645	3
114	0.516619	44.2321	25	1.76929	-0.0291994	0.068708	39	385	65	645	3
117	0.516619	22.1546	25	0.886184	-0.141318	0.0610962	39	385	65	645	3
130	0.516619	21.3249	25	0.852996	-0.127442	0.0618992	39	385	65	645	3
172	0.516619	24.9479	25	0.997916	-0.0127421	0.0699805	39	385	65	645	3
174	0.516619	30.2932	25	1.21173	-0.0119362	0.0699917	39	385	65	645	3
176	0.516619	33.819	25	1.35276	-0.0181778	0.0696434	39	385	65	645	3
181	0.516619	22.1343	25	0.885371	0.0848454	0.0771161	39	385	65	645	3
199	0.516619	18.1242	25	0.72497	0.0986251	0.0781594	39	385	65	645	3
206	0.516619	34.6248	25	1.38499	0.0498143	0.0742188	39	385	65	645	3
213	0.516619	22.4537	25	0.89815	0.00917429	0.0718072	39	385	65	645	3
236	0.516619	27.4682	25	1.09873	-0.0959782	0.0639927	39	385	65	645	3
250	0.516619	25.5708	25	1.02283	-0.0254489	0.0689057	39	385	65	645	3
310	0.516619	31.5701	25	1.26281	-0.0671596	0.0660512	39	385	65	645	3
315	0.516619	28.5975	25	1.1439	-0.00790142	0.0698421	39	385	65	645	3
317	0.516619	31.0035	25	1.24014	-0.0326702	0.0686385	39	385	65	645	3
318	0.516619	35.8964	25	1.43586	0.076279	0.0764372	39	385	65	645	3
321	0.516619	23.5783	25	0.943132	-0.031066	0.0684212	39	385	65	645	3
347	0.516619	30.8518	25	1.23407	-0.131397	0.0616433	39	385	65	645	3
356	0.516619	28.2993	25	1.13197	0.0167916	0.071864	39	385	65	645	3
362	0.516619	19.5502	25	0.782008	0.00399836	0.0711226	39	385	65	645	3
371	0.516619	19.6299	25	0.785198	-0.0947589	0.064057	39	385	65	645	3
377	0.516619	22.2872	25	0.891487	0.0196617	0.0719435	39	385	65	645	3
397	0.516619	31.0178	25	1.24071	-0.0876146	0.0648506	39	385	65	645	3
407	0.516619	18.6294	25	0.745178	-0.129561	0.0619766	39	385	65	645	3
413	0.516619	21.4201	25	0.856802	-0.0296079	0.068695	39	385	65	645	3
417	0.516619	22.8397	25	0.913586	-0.103638	0.063505	39	385	65	645	3
419	0.516619	33.4372	25	1.33749	-0.011234	0.0697044	39	385	65	645	3
421	0.516619	23.1817	25	0.927266	0.0790377	0.076814	39	385	65	645	3
460	0.516619	14.0219	25	0.560878	0.0145382	0.072051	39	385	65	645	3
466	0.516619	26.1794	25	1.04717	0.0203793	0.072469	39	385	65	645	3
468	0.516619	20.3438	25	0.813754	-0.0545067	0.0669039	39	385	65	645	3
477	0.516619	17.2263	25	0.689051	-0.0564745	0.0667851	39	385	65	645	3
479	0.516619	20.6388	25	0.825551	0.0381035	0.0736259	39	385	65	645	3
481	0.516619	18.8146	25	0.752584	0.00438074	0.0709437	39	385	65	645	3
528	0.516619	14.7731	25	0.590924	-0.0255764	0.0690359	39	385	65	645	3
531	0.516619	24.8228	25	0.99291	-0.107089	0.0632053	39	385	65	645	3
538	0.516619	22.3692	25	0.894769	0.0747416	0.0760759	39	385	65	645	3
543	0.516619	26.0208	25	1.04083	-0.0879493	0.0646161	39	385	65	645	3
552	0.516619	25.3517	25	1.01407	-0.0607637	0.0662747	39	385	65	645	3
556	0.516619	35.2675	25	1.4107	0.0250657	0.0723932	39	385	65	645	3
558	0.516619	16.0548	25	0.642194	-0.00600474	0.0700854	39	385	65	645	3
580	0.516619	22.2935	25	0.891739	-0.162671	0.0597173	39	385	65	645	3
583	0.516619	23.6613	25	0.946452	-0.156561	0.0601599	39	385	65	645	3
596	0.516619	15.0564	25	0.602255	-0.0564777	0.0667763	39	385	65	645	3
609	0.516619	29.6134	25	1.18454	-0.174628	0.0587594	39	385	65	645	3
641	0.516619	15.0422	25	0.601686	-0.0535247	0.0671728	39	385	65	645	3
651	0.516619	25.2329	25	1.00932	-0.0695694	0.0661521	39	385	65	645	3
668	0.516619	21.2684	25	0.850736	0.0150638	0.0717565	39	385	65	645	3
681	0.516619	38.0954	25	1.52381	-0.0603655	0.066432	39	385	65	645	3
686	0.516619	22.0914	25	0.883655	-0.0125322	0.0697984	39	385	65	645	3
727	0.516619	29.3277	25	1.17311	-0.0715104	0.0655767	39	385	65	645	3
728	0.516619	34.6025	25	1.3841	-0.0403542	0.0675769	39	385	65	645	3
735	0.516619	31.2303	25	1.24921	0.0685615	0.0757027	39	385	65	645	3
736	0.516619	23.4868	25	0.93947	0.00862008	0.071303	39	385	65	645	3
738	0.516619	22.3062	25	0.89225	-0.0424031	0.0676863	39	385	65	645	3
747	0.516619	16.1184	25	0.644735	0.0454781	0.0740266	39	385	65	645	3
750	0.516619	17.6738	25	0.706952	0.228668	0.0880178	39	385	65	645	3
757	0.516619	26.0197	25	1.04079	0.0951667	0.0773974	39	385	65	645	3
764	0.516619	28.2368	25	1.12947	-0.0370395	0.0677025	39	385	65	645	3
787	0.516619	14.3636	25	0.574545	0.0128441	0.0716918	39	385	65	645	3
