0.2	0.2	0.2	0	-0.195436	3.47227
0.2	0.2	0.2	0	0.162284	4.78825
0.2	0.2	0.2	0	-0.00763966	6.54552
0.2	0.2	0.2	0	0.164381	15.8998
0.2	0.2	0.2	0.5	-0.177106	3.46875
0.2	0.2	0.2	0.5	0.166975	4.82111
0.2	0.2	0.2	0.5	0.0978417	6.52984
0.2	0.2	0.2	0.5	0.00190842	15.833
0.2	0.2	0.2	1	-0.240624	3.39527
0.2	0.2	0.2	1	-0.935432	5.37438
0.2	0.2	0.2	1	-0.00232026	6.50374
0.2	0.2	0.2	1	0.260018	16.1533
0.2	0.2	0.2	1.5	-0.0457621	3.28703
0.2	0.2	0.2	1.5	0.23045	4.67449
0.2	0.2	0.2	1.5	-0.0119785	6.59977
0.2	0.2	0.2	1.5	0.390973	15.7163
0.2	0.2	0.2	2	-0.275913	3.23925
0.2	0.2	0.2	2	0.010155	4.56932
0.2	0.2	0.2	2	0.0222787	6.53467
0.2	0.2	0.2	2	0.19063	16.0085
0.2	0.2	0.4	0	-0.251922	3.51712
0.2	0.2	0.4	0	-0.037566	4.86959
0.2	0.2	0.4	0	-0.110881	6.21078
0.2	0.2	0.4	0	0.0482636	16.2067
0.2	0.2	0.4	0.5	-0.14812	3.47859
0.2	0.2	0.4	0.5	-0.116708	4.80797
0.2	0.2	0.4	0.5	-0.0126449	6.27375
0.2	0.2	0.4	0.5	-0.119144	16.2246
0.2	0.2	0.4	1	-0.261501	3.23597
0.2	0.2	0.4	1	-0.344432	4.6743
0.2	0.2	0.4	1	0.0786695	6.04832
0.2	0.2	0.4	1	0.0402458	16.2718
0.2	0.2	0.4	1.5	0.0730213	3.3057
0.2	0.2	0.4	1.5	0.337442	4.71086
0.2	0.2	0.4	1.5	-0.0564873	5.96298
0.2	0.2	0.4	1.5	0.283776	16.3919
0.2	0.2	0.4	2	-0.174609	3.22416
0.2	0.2	0.4	2	0.722467	5.34374
0.2	0.2	0.4	2	0.111277	6.0851
0.2	0.2	0.4	2	-0.141958	16.5247
0.2	0.2	0.6	0	-0.325378	3.4463
0.2	0.2	0.6	0	-0.884273	4.91036
0.2	0.2	0.6	0	-0.00558229	6.05837
0.2	0.2	0.6	0	0.0339199	16.5696
0.2	0.2	0.6	0.5	-0.0235141	3.50721
0.2	0.2	0.6	0.5	0.227761	4.55118
0.2	0.2	0.6	0.5	-0.0432379	6.03251
0.2	0.2	0.6	0.5	0.0167772	17.0051
0.2	0.2	0.6	1	-0.038175	3.42981
0.2	0.2	0.6	1	-0.649106	5.20987
0.2	0.2	0.6	1	-0.0244185	5.97484
0.2	0.2	0.6	1	0.0346507	16.7474
0.2	0.2	0.6	1.5	0.383539	3.65107
0.2	0.2	0.6	1.5	-0.333319	4.71372
0.2	0.2	0.6	1.5	0.136597	5.97739
0.2	0.2	0.6	1.5	0.159977	16.5966
0.2	0.2	0.6	2	-0.126115	3.37501
0.2	0.2	0.6	2	-0.727988	5.00056
0.2	0.2	0.6	2	-0.0824816	5.8366
0.2	0.2	0.6	2	-0.112854	16.5646
0.2	0.2	0.8	0	-0.108696	3.46379
0.2	0.2	0.8	0	0.312839	4.55974
0.2	0.2	0.8	0	0.142207	5.76347
0.2	0.2	0.8	0	0.0730577	16.6261
0.2	0.2	0.8	0.5	-0.371537	3.32192
0.2	0.2	0.8	0.5	0.146132	4.74583
0.2	0.2	0.8	0.5	0.00709007	5.72388
0.2	0.2	0.8	0.5	0.0268156	16.9567
0.2	0.2	0.8	1	-0.1373	3.37414
0.2	0.2	0.8	1	0.647034	4.86303
0.2	0.2	0.8	1	-0.163743	5.58537
0.2	0.2	0.8	1	-0.319261	17.4718
0.2	0.2	0.8	1.5	0.0387445	3.2988
0.2	0.2	0.8	1.5	-0.000636736	5.73164
0.2	0.2	0.8	1.5	0.025053	5.69002
