5	0	0.132453
15	0	0.132453
25	0.0093025	0.132663
35	0.00640523	0.136849
45	-0.18221	0.0820708
55	-0.0412711	0.0206711
65	-0.0200834	0.00850131
75	-0.0120579	0.00524937
85	-0.037098	0.00410888
95	-0.0385923	0.00363759
105	-0.0358511	0.00334334
115	-0.0395267	0.00312168
125	-0.0383937	0.00297901
135	-0.0410422	0.00289316
145	-0.0406344	0.00279629
155	-0.0356141	0.00273253
165	-0.0386043	0.00267637
175	-0.0399388	0.00261874
185	-0.0436529	0.00260346
195	-0.0449276	0.0025605
205	-0.0442244	0.00254079
215	-0.039205	0.00252144
225	-0.0395603	0.00251531
235	-0.0436112	0.00249935
245	-0.0476576	0.00249158
255	-0.0405612	0.00249621
265	-0.0471074	0.00250132
275	-0.044943	0.00250123
285	-0.0448978	0.00251153
295	-0.0464804	0.0025197
305	-0.0488473	0.00252927
315	-0.0443656	0.00254281
325	-0.0468474	0.00255645
335	-0.0490402	0.00257578
345	-0.0489859	0.00259808
355	-0.0536096	0.00261468
365	-0.0487869	0.00264375
375	-0.0527781	0.00266429
385	-0.0523273	0.00269807
395	-0.0554191	0.00272972
405	-0.0533168	0.00277052
415	-0.0493777	0.00279456
425	-0.0524071	0.00284589
435	-0.0530102	0.00291489
445	-0.0528077	0.0029565
455	-0.0538169	0.00301002
465	-0.051783	0.00306035
475	-0.0537971	0.00312651
485	-0.0564551	0.00319829
495	-0.0523123	0.00327318
505	-0.0568311	0.00336575
515	-0.0529557	0.00345382
525	-0.0588138	0.00357027
535	-0.0527547	0.00367819
545	-0.0543235	0.00378222
555	-0.0617215	0.00392313
565	-0.0587515	0.00406764
575	-0.0594059	0.00423931
585	-0.0591748	0.00441909
595	-0.0551028	0.00466416
605	-0.063715	0.00492371
615	-0.0553142	0.00516423
625	-0.0657704	0.005487
635	-0.0613799	0.00580438
645	-0.0598395	0.0062242
655	-0.0559672	0.00666563
665	-0.0545066	0.00729745
675	-0.0619896	0.00795413
685	-0.0489773	0.00887137
695	-0.0471959	0.00970999
705	-0.0729047	0.0110439
715	-0.0436809	0.0129747
725	-0.0655113	0.0152146
735	-0.0226761	0.0183318
745	-0.0464051	0.0217049
755	-0.0498616	0.0293224
765	-0.0552384	0.032781
775	-0.00833892	0.0426198
785	-0.107756	0.0601698
795	-0.000182896	0.0657363
805	-0.0316206	0.0842578
815	-0.063252	0.0900297
825	0.0271504	0.108517
835	-0.011	0.103806
845	-0.0101034	0.12378
855	-0.0310247	0.121677
865	0.105312	0.107307
875	-0.146633	0.120822
885	-0.0654244	0.121182
895	-0.0816905	0.118997
905	-0.0315027	0.116921
915	0.0353924	0.132561
925	-0.0328534	0.117031
935	-0.136316	0.120985
945	0.0257849	0.130245
955	-0.101737	0.110826
965	0.0128181	0.109403
975	-0.0802155	0.118374
985	-0.0856473	0.110449
995	0.0519956	0.124358
1005	0.0718337	0.102828
1015	0.00610152	0.119332
1025	-0.0312301	0.121144
1035	0.0311805	0.118029
1045	0.022087	0.124232
1055	-0.0355295	0.114165
1065	-0.00666277	0.132949
1075	0.0970191	0.117497
1085	0.0113779	0.114895
1095	-0.0536629	0.10519
1105	0.0688093	0.109214
1115	-0.0644094	0.0959036
1125	0.0381876	0.125836
1135	0.0702049	0.119462
1145	0.014564	0.106939
1155	-0.0259595	0.12267
1165	-0.0107355	0.10552
1175	-0.0203998	0.114117
1185	-0.0615362	0.0982528
1195	-0.218063	0.10446
