5	0	1.90753
15	0	1.11723
25	0.0616383	0.879026
35	0.0363652	0.776947
45	-0.924674	0.41649
55	-0.191957	0.0961438
65	-0.0870398	0.036844
75	-0.0492682	0.0214487
85	-0.144159	0.0159667
95	-0.143587	0.0135341
105	-0.128397	0.0119738
115	-0.136856	0.0108085
125	-0.128976	0.0100074
135	-0.134171	0.00945802
145	-0.129601	0.0089186
155	-0.111064	0.00852146
165	-0.117935	0.00817626
175	-0.119725	0.00785017
185	-0.128591	0.0076692
195	-0.130222	0.00742158
205	-0.126272	0.00725458
215	-0.110383	0.00709923
225	-0.109937	0.00698995
235	-0.11972	0.00686111
245	-0.129334	0.00676168
255	-0.108894	0.00670154
265	-0.12519	0.00664736
275	-0.118298	0.00658369
285	-0.117114	0.0065512
295	-0.120207	0.00651643
305	-0.125307	0.00648828
315	-0.112937	0.00647296
325	-0.118385	0.00646023
335	-0.123067	0.00646392
345	-0.122118	0.00647683
355	-0.132803	0.00647717
365	-0.12013	0.00650982
375	-0.129212	0.00652275
385	-0.127406	0.00656923
395	-0.134225	0.00661139
405	-0.128484	0.00667647
415	-0.118418	0.00670197
425	-0.125103	0.00679352
435	-0.125981	0.00692737
445	-0.124965	0.00699634
455	-0.126832	0.00709382
465	-0.121558	0.00718403
475	-0.125808	0.00731153
485	-0.131542	0.00745212
495	-0.121461	0.00759981
505	-0.131506	0.00778824
515	-0.122138	0.00796592
525	-0.135221	0.00820854
535	-0.120921	0.0084309
545	-0.12415	0.00864387
555	-0.140657	0.00894042
565	-0.133521	0.00924426
575	-0.134649	0.00960879
585	-0.13378	0.00999051
595	-0.124264	0.0105183
605	-0.143339	0.0110768
615	-0.124149	0.0115908
625	-0.147283	0.0122873
635	-0.137149	0.0129695
645	-0.133422	0.0138779
655	-0.12453	0.0148314
665	-0.121037	0.0162047
675	-0.137386	0.0176285
685	-0.108341	0.0196241
695	-0.104209	0.0214397
705	-0.160686	0.0243414
715	-0.0961078	0.0285472
725	-0.143896	0.0334191
735	-0.0497263	0.0401997
745	-0.101599	0.0475205
755	-0.108997	0.0640982
765	-0.120567	0.0715501
775	-0.0181742	0.0928875
785	-0.234512	0.130948
795	-0.000397481	0.142862
805	-0.0686261	0.182864
815	-0.137093	0.195131
825	0.0587695	0.234896
835	-0.0237804	0.224414
845	-0.021815	0.267262
855	-0.0669072	0.262406
865	0.226847	0.231144
875	-0.315491	0.259957
885	-0.140607	0.260439
895	-0.175373	0.255463
905	-0.0675579	0.250737
915	0.07582	0.283982
925	-0.0703089	0.250456
935	-0.291435	0.25866
945	0.055073	0.278185
955	-0.217089	0.236483
965	0.0273262	0.233228
975	-0.17085	0.252123
985	-0.182257	0.235034
995	0.110549	0.264401
1005	0.152598	0.218438
1015	0.0129507	0.253286
1025	-0.066233	0.256922
1035	0.0660747	0.250116
1045	0.0467679	0.263054
1055	-0.0751737	0.241553
1065	-0.0140866	0.281084
1075	0.204968	0.24823
1085	0.0240204	0.242558
1095	-0.113209	0.221912
1105	0.145062	0.230242
1115	-0.135694	0.202044
1125	0.0803976	0.264927
1135	0.147708	0.251342
1145	0.0306224	0.22485
1155	-0.0545483	0.257765
1165	-0.0225443	0.221591
1175	-0.0428135	0.239499
1185	-0.12907	0.206082
1195	-0.457113	0.218975
