2.6	1.2	0.8	1.6	0.0697769	3.26203
2.6	1.2	0.8	1.6	0.105436	2.10513
2.6	1.2	0.8	1.6	0.259881	2.3235
2.6	1.2	0.8	1.6	-0.355338	7.73612
2.6	1.2	0.8	1.8	-0.0591871	3.24562
2.6	1.2	0.8	1.8	0.046482	2.20465
2.6	1.2	0.8	1.8	0.0337014	2.62382
2.6	1.2	0.8	1.8	-0.0440277	6.90846
2.6	1.2	0.8	2	0.0998885	3.17598
2.6	1.2	0.8	2	-0.0478045	2.19154
2.6	1.2	0.8	2	-0.0614749	2.62511
2.6	1.2	0.8	2	0.691074	6.53982
2.8	1.2	0.8	1.6	-0.018216	3.17633
2.8	1.2	0.8	1.6	0.0323561	2.16551
2.8	1.2	0.8	1.6	0.0432672	2.63171
2.8	1.2	0.8	1.6	-0.622394	7.85849
2.8	1.2	0.8	1.8	0.134258	3.04976
2.8	1.2	0.8	1.8	0.00768225	2.16336
2.8	1.2	0.8	1.8	-0.0614892	2.59919
2.8	1.2	0.8	1.8	-0.45369	7.31122
2.8	1.2	0.8	2	0.0179304	2.88778
2.8	1.2	0.8	2	0.0388881	2.18295
2.8	1.2	0.8	2	0.0506264	2.6762
2.8	1.2	0.8	2	-0.342252	6.56095
3	1.2	0.8	1.6	-0.0481969	2.91182
3	1.2	0.8	1.6	0.0182642	2.09607
3	1.2	0.8	1.6	-0.011339	2.53742
3	1.2	0.8	1.6	-0.365143	7.43863
3	1.2	0.8	1.8	-0.0828925	2.9412
3	1.2	0.8	1.8	-0.10411	2.11537
3	1.2	0.8	1.8	-0.137329	2.56159
3	1.2	0.8	1.8	0.154871	6.81168
3	1.2	0.8	2	-0.0264523	2.80431
3	1.2	0.8	2	-0.0643418	2.20725
3	1.2	0.8	2	0.00638037	2.72292
3	1.2	0.8	2	0.223962	6.86124
2.6	1.2	0.8	1.6	0.0567363	3.388
2.6	1.2	0.8	1.6	-0.0183023	2.13222
2.6	1.2	0.8	1.6	-0.0839611	2.61938
2.6	1.2	0.8	1.6	0.217142	7.42736
2.6	1.2	0.8	1.8	-0.00671068	3.19763
2.6	1.2	0.8	1.8	-0.0604567	2.25069
2.6	1.2	0.8	1.8	-0.0848463	2.61985
2.6	1.2	0.8	1.8	-0.0491022	6.93582
2.6	1.2	0.8	2	0.087582	3.10365
2.6	1.2	0.8	2	0.0970003	2.09318
2.6	1.2	0.8	2	0.116662	2.55893
2.6	1.2	0.8	2	-0.158083	6.41504
2.8	1.2	0.8	1.6	0.00199013	3.28344
2.8	1.2	0.8	1.6	0.0641456	2.11308
2.8	1.2	0.8	1.6	0.0853537	2.55099
2.8	1.2	0.8	1.6	-0.0200071	7.15779
2.8	1.2	0.8	1.8	-0.0149279	3.13132
2.8	1.2	0.8	1.8	-0.0538533	2.16073
2.8	1.2	0.8	1.8	0.0253509	2.66654
2.8	1.2	0.8	1.8	-0.44938	7.17402
2.8	1.2	0.8	2	0.161264	3.05144
2.8	1.2	0.8	2	-0.1392	2.15804
2.8	1.2	0.8	2	-0.178772	2.6415
2.8	1.2	0.8	2	0.280585	7.15666
3	1.2	0.8	1.6	-0.0025855	2.88009
3	1.2	0.8	1.6	-0.05771	2.09801
3	1.2	0.8	1.6	-0.111308	2.50166
3	1.2	0.8	1.6	-0.393213	7.62661
3	1.2	0.8	1.8	0.220434	2.77742
3	1.2	0.8	1.8	0.0268409	2.27589
3	1.2	0.8	1.8	-0.0459401	2.6864
3	1.2	0.8	1.8	-0.339094	7.08229
3	1.2	0.8	2	-0.0557142	2.77966
3	1.2	0.8	2	-0.000527118	2.13496
3	1.2	0.8	2	-0.0149467	2.54867
3	1.2	0.8	2	-0.237084	6.50322
2.6	1.2	0.8	1.6	-0.0141163	3.29999
2.6	1.2	0.8	1.6	0.0997483	2.09527
2.6	1.2	0.8	1.6	0.147935	2.49338
2.6	1.2	0.8	1.6	-0.332318	7.87712
2.6	1.2	0.8	1.8	0.131377	3.33574
2.6	1.2	0.8	1.8	0.0404917	2.19239
2.6	1.2	0.8	1.8	0.0165623	2.62735
2.6	1.2	0.8	1.8	-0.541366	6.94077
2.6	1.2	0.8	2	0.190135	3.29551
2.6	1.2	0.8	2	-0.0260812	2.19912
2.6	1.2	0.8	2	-0.0882932	2.60042
2.6	1.2	0.8	2	-0.323751	6.75627
2.8	1.2	0.8	1.6	-0.145835	3.0493
2.8	1.2	0.8	1.6	-0.140585	2.24628
2.8	1.2	0.8	1.6	-0.0981681	2.69596
2.8	1.2	0.8	1.6	-0.199985	7.27826
2.8	1.2	0.8	1.8	-0.126074	3.1454
