5	0	0.132453
15	0	0.132453
25	0	0.132453
35	-0.0142881	0.127175
45	0.0150488	0.131817
55	0.221475	0.117001
65	-0.0297106	0.133518
75	0.0170159	0.133555
85	0.241246	0.0892243
95	-0.0431808	0.0476684
105	0.0286509	0.0283915
115	-0.0131008	0.0215572
125	0.000627834	0.0142456
135	0.00229978	0.0117955
145	0.00100579	0.009938
155	0.0031455	0.00926571
165	-0.00732154	0.00851635
175	-0.00495647	0.00828561
185	0.0030875	0.00822823
195	-0.00870989	0.00803768
205	-0.0099497	0.00773988
215	-0.0129296	0.00795232
225	-0.00947374	0.00790072
235	-0.0160444	0.00823439
245	-0.0136604	0.00824351
255	-0.0124749	0.00830662
265	-0.0155037	0.00866986
275	-0.00376445	0.00895774
285	-0.0134379	0.00912706
295	-0.0213838	0.00985251
305	0.00449813	0.00976821
315	-0.0173045	0.0101413
325	-0.00881255	0.0106968
335	-0.000361029	0.0108007
345	-0.0111013	0.0110166
355	-0.019607	0.0112033
365	-0.0072033	0.0117557
375	-0.0127509	0.012208
385	-0.0233322	0.0127517
395	-0.00928832	0.0128241
405	-0.0138054	0.0138104
415	-0.0167754	0.0143477
425	-0.00930559	0.0140113
435	-0.0240039	0.0159098
445	0.00104845	0.0160278
455	0.0173542	0.0167895
465	-0.0307965	0.0181339
475	-0.0207738	0.0187318
485	-0.0092708	0.0209835
495	0.0044808	0.0201616
505	-0.0217339	0.0232108
515	-0.0275753	0.0242279
525	0.0167923	0.026685
535	-0.00458887	0.0294382
545	-0.0232645	0.0280526
555	-0.0269069	0.0295567
565	-0.0705401	0.0305711
575	-0.0427792	0.0352031
585	-0.0191547	0.0400035
595	-0.0291193	0.0422271
605	0.00380165	0.0514181
615	0.0263649	0.0514379
625	0.0374221	0.0487452
635	0.0452498	0.0554281
645	0.000338964	0.0669735
655	0.0449149	0.0688326
665	0.0070428	0.0681506
675	0.0132505	0.0795004
685	0.0290729	0.0787547
695	-0.0643347	0.0806266
705	0.180589	0.0842072
715	-0.118616	0.0985699
725	-0.0321918	0.105188
735	0.00375538	0.104127
745	-0.0344413	0.106484
755	-0.0134923	0.118012
765	-0.0748998	0.114615
775	-0.0662214	0.116469
785	-0.0423741	0.125293
795	-0.00867939	0.124424
805	-0.00536129	0.129206
815	-0.0292925	0.126299
825	-0.00380893	0.132848
835	0.0721816	0.128189
845	0.00554801	0.121105
855	-0.0307105	0.126442
865	-0.041137	0.12094
875	-0.0539839	0.133678
885	0.0311403	0.122031
895	0.138522	0.124123
905	-0.056824	0.127645
915	0.12606	0.125545
925	-0.00399056	0.141441
935	-0.0119796	0.141586
945	-0.131764	0.118175
955	0.0937796	0.12444
965	-0.0512397	0.130664
975	-0.0128278	0.136395
985	-0.0269589	0.140664
995	0.0775023	0.123701
1005	-0.011094	0.138164
1015	0.098786	0.126538
1025	0.0904618	0.131981
1035	-0.0456939	0.134732
1045	0.0116939	0.138419
1055	0.06858	0.132911
1065	0.0929612	0.131416
1075	0.0153405	0.14146
1085	0.0136441	0.137479
1095	-0.0517256	0.133719
1105	-0.00407944	0.130656
1115	0.0423896	0.133314
1125	0.110212	0.127998
1135	0.0794338	0.125069
1145	0.0128046	0.132167
1155	-0.0536835	0.129515
1165	0.0519455	0.133603
1175	-0.025494	0.135842
1185	0.00468245	0.135603
1195	-0.00376524	0.135353
