5	0	0.142857
15	0	0.142857
25	0.0266599	0.141738
35	0.0422465	0.148437
45	-0.0176632	0.0710273
55	-0.0249528	0.0207258
65	-0.0266457	0.00879945
75	-0.0351625	0.00586408
85	-0.0332152	0.00497228
95	-0.0312138	0.00457349
105	-0.0292564	0.0042772
115	-0.0450798	0.00406527
125	-0.0356364	0.00391251
135	-0.0352671	0.00378411
145	-0.0436528	0.00369833
155	-0.0414333	0.00363289
165	-0.039328	0.00356311
175	-0.0415304	0.00352736
185	-0.0436656	0.00348447
195	-0.0443676	0.00346997
205	-0.0393414	0.00345115
215	-0.039591	0.00343284
225	-0.0456325	0.00343745
235	-0.0491901	0.00343001
245	-0.0432146	0.00343925
255	-0.0532385	0.00343597
265	-0.0461899	0.00343281
275	-0.0464303	0.00344067
285	-0.0427266	0.0034735
295	-0.0463572	0.00348383
305	-0.0481949	0.00350609
315	-0.0499053	0.00353201
325	-0.0512363	0.00357079
335	-0.0555675	0.00357076
345	-0.0489059	0.00361511
355	-0.0452294	0.00365276
365	-0.0442529	0.00368548
375	-0.0533233	0.00375518
385	-0.0475233	0.00374946
395	-0.0547029	0.00381641
405	-0.0492553	0.00389243
415	-0.044616	0.00392881
425	-0.0505871	0.00399877
435	-0.0485196	0.00408506
445	-0.0477504	0.00414012
455	-0.0615966	0.00424091
465	-0.0549506	0.00431852
475	-0.0573069	0.00443613
485	-0.0556638	0.0045289
495	-0.0525747	0.0046365
505	-0.050298	0.00479561
515	-0.0577936	0.00489094
525	-0.0531312	0.0051075
535	-0.0464814	0.00524639
545	-0.0470747	0.00548268
555	-0.0640071	0.00564894
565	-0.0536798	0.00584493
575	-0.0560106	0.00608074
585	-0.0629855	0.00640095
595	-0.0620966	0.00667259
605	-0.0640797	0.00705856
615	-0.0525909	0.00752189
625	-0.0712486	0.0080042
635	-0.0601838	0.00847708
645	-0.0661988	0.00900008
655	-0.0644561	0.0098444
665	-0.0645999	0.0105935
675	-0.0556632	0.0114446
685	-0.0556207	0.0129582
695	-0.0663951	0.0145519
705	-0.0722116	0.0166054
715	-0.044564	0.0187915
725	-0.0748849	0.0216112
735	-0.0269123	0.0241771
745	-0.00882622	0.029739
755	-0.0228731	0.0379292
765	-0.0452161	0.0446357
775	-0.0117024	0.0545003
785	-0.0155473	0.0702473
795	-0.0898476	0.077275
805	-0.025565	0.0842246
815	0.0810813	0.109363
825	0.0255879	0.108929
835	0.0540993	0.0936609
845	0.0192171	0.120378
855	0.00671864	0.134148
865	-0.000567549	0.113656
875	0.0821625	0.099909
885	0.0151388	0.131456
895	0.0758386	0.125809
905	0.0983247	0.123396
915	-0.0912726	0.121819
925	-0.0308313	0.125971
935	0.064881	0.129535
945	-0.116958	0.116181
955	0.0778571	0.124187
965	0.135762	0.136923
975	-0.0218896	0.137471
985	-0.0155595	0.119186
995	0.0138222	0.145229
1005	-0.0499314	0.133231
1015	-0.115178	0.137917
1025	-0.00969094	0.126861
1035	0.0552653	0.116885
1045	0.0280089	0.112924
1055	-0.0254666	0.142878
1065	0.114637	0.125926
1075	-0.0352791	0.123367
1085	-0.0734953	0.131499
1095	0.0348046	0.139169
1105	-0.00591636	0.12404
1115	-0.033027	0.136888
1125	0.00399461	0.127366
1135	0.0326414	0.123304
1145	-0.107625	0.119439
1155	0.00705836	0.118707
1165	-0.130396	0.127544
1175	-0.0604562	0.12791
1185	-0.0269879	0.139814
1195	0.0015318	0.111049
