5	0	2.03778
15	0	1.19332
25	-0.00357445	0.249907
35	0.0416767	0.205773
45	0.149635	0.106824
55	-0.168118	0.0352183
65	-0.138405	0.016544
75	-0.128384	0.0113885
85	-0.130316	0.00939643
95	-0.125974	0.00828663
105	-0.117097	0.00749847
115	-0.125005	0.00686983
125	-0.121736	0.00642848
135	-0.131446	0.00609828
145	-0.127581	0.00582018
155	-0.134419	0.00562968
165	-0.12527	0.00540677
175	-0.118431	0.00523294
185	-0.126351	0.00512592
195	-0.129644	0.00503879
205	-0.125302	0.00489325
215	-0.115803	0.00480013
225	-0.127859	0.00471389
235	-0.124015	0.00465568
245	-0.124147	0.00461793
255	-0.121532	0.00455799
265	-0.123344	0.00454667
275	-0.125132	0.00449314
285	-0.127562	0.00449182
295	-0.120939	0.00447036
305	-0.124063	0.00445265
315	-0.13102	0.00443792
325	-0.12531	0.00443829
335	-0.129109	0.00442266
345	-0.117743	0.00442526
355	-0.119007	0.00442415
365	-0.119841	0.0044191
375	-0.119824	0.00443662
385	-0.115804	0.00446052
395	-0.124489	0.00452238
405	-0.120571	0.00453061
415	-0.118068	0.00456534
425	-0.117394	0.00460248
435	-0.123401	0.00468065
445	-0.11563	0.00471067
455	-0.125734	0.00477346
465	-0.122521	0.00481449
475	-0.133163	0.00490987
485	-0.126949	0.0050109
495	-0.122268	0.00513011
505	-0.12426	0.00522202
515	-0.117098	0.00535244
525	-0.125981	0.00549282
535	-0.122387	0.00561028
545	-0.116182	0.00582667
555	-0.124427	0.00595254
565	-0.128252	0.00616227
575	-0.137832	0.00639276
585	-0.115569	0.00669095
595	-0.127769	0.00693899
605	-0.126184	0.00723949
615	-0.114377	0.00761422
625	-0.128543	0.00804206
635	-0.115784	0.00847374
645	-0.124049	0.00902307
655	-0.131002	0.00960369
665	-0.123233	0.0104314
675	-0.121348	0.0111314
685	-0.129134	0.0121097
695	-0.136365	0.0134179
705	-0.146478	0.0148551
715	-0.120605	0.0163362
725	-0.105543	0.0186912
735	-0.119726	0.022324
745	-0.0843931	0.0251676
755	-0.0838686	0.0305772
765	-0.12566	0.0389173
775	-0.0745205	0.0470924
785	-0.0340368	0.0646291
795	-0.0727958	0.0703096
805	-0.0596028	0.0981096
815	-0.0484616	0.128323
825	0.00409356	0.166978
835	0.0672571	0.147738
845	-0.0151586	0.197139
855	0.0141096	0.27275
865	-0.101313	0.197061
875	0.0317159	0.181385
885	0.0371964	0.155278
895	-0.00215838	0.124231
905	0.00565499	0.109245
915	-0.0615218	0.196931
925	-0.0955249	0.219942
935	0.0747911	0.21539
945	-0.0762282	0.229724
955	-0.051972	0.231877
965	0.407871	0.301617
975	-0.190355	0.233205
985	-0.0147322	0.265463
995	0.0634031	0.240344
1005	0.0846891	0.259275
1015	-0.0864591	0.250688
1025	0.307788	0.24845
1035	0.359112	0.261337
1045	0.0868446	0.258793
1055	-0.0792409	0.230422
1065	0.0576397	0.309601
1075	0.00749181	0.272266
1085	0.0622315	0.29029
1095	0.083609	0.269955
1105	0.0142738	0.251245
1115	0.0356145	0.247161
1125	0.00964264	0.240098
1135	-0.0564306	0.281874
1145	0.0356828	0.270849
1155	0.126477	0.237501
1165	0.0492462	0.234094
1175	-0.123125	0.270221
1185	-0.209323	0.251288
1195	-0.088359	0.279651
