5	0	0.132453
15	0	0.132453
25	0.0251734	0.131552
35	-0.000746178	0.134473
45	0.00791688	0.0937498
55	-0.0231005	0.0244058
65	-0.037438	0.00833762
75	-0.0337264	0.0050165
85	-0.0396927	0.00405209
95	-0.0301672	0.00366055
105	-0.0287869	0.00338563
115	-0.027359	0.00320862
125	-0.0357863	0.00307348
135	-0.041103	0.00296931
145	-0.0401625	0.00288963
155	-0.0439062	0.00281983
165	-0.0404807	0.00276722
175	-0.0431599	0.00271495
185	-0.0414704	0.00268083
195	-0.0407909	0.00266059
205	-0.0444542	0.00263087
215	-0.0429425	0.00261722
225	-0.0463158	0.0026127
235	-0.0485654	0.00260259
245	-0.0497736	0.00258653
255	-0.049614	0.00258515
265	-0.0450464	0.00257703
275	-0.0481319	0.00259041
285	-0.0469193	0.00259294
295	-0.0467831	0.00260101
305	-0.0477031	0.00260787
315	-0.0541248	0.00262103
325	-0.0527386	0.00264619
335	-0.0531847	0.00265762
345	-0.0512922	0.00268039
355	-0.0508043	0.00269638
365	-0.0560543	0.00272027
375	-0.0524395	0.00274574
385	-0.0552037	0.00277667
395	-0.0533065	0.00280981
405	-0.0522763	0.00284534
415	-0.0546686	0.00288833
425	-0.056726	0.00293145
435	-0.0529123	0.0029909
445	-0.0535243	0.00302173
455	-0.0553821	0.00309593
465	-0.0476423	0.00314835
475	-0.0510758	0.00321659
485	-0.0503072	0.00327396
495	-0.0558968	0.00336526
505	-0.0537751	0.0034474
515	-0.0560442	0.00353536
525	-0.0559742	0.00364988
535	-0.0540622	0.00374111
545	-0.060276	0.00387359
555	-0.059695	0.0039752
565	-0.0543379	0.00413814
575	-0.0517548	0.00434127
585	-0.0572799	0.00448174
595	-0.0548542	0.00470909
605	-0.0606765	0.00494534
615	-0.0742222	0.00516028
625	-0.0534816	0.00552483
635	-0.0696673	0.00585147
645	-0.0707354	0.00622393
655	-0.0621543	0.006616
665	-0.0554059	0.00726086
675	-0.0461428	0.00781503
685	-0.0552446	0.00854828
695	-0.0526924	0.00955146
705	-0.0657918	0.0103008
715	-0.0522828	0.0121935
725	-0.0714925	0.0143037
735	-0.0514901	0.0166368
745	-0.0695849	0.0199775
755	-0.083656	0.0249418
765	0.000564173	0.0288714
775	-0.0456331	0.0414235
785	-0.0744349	0.0486901
795	-0.0375461	0.0591663
805	-0.0654877	0.0778074
815	-0.128128	0.0861453
825	-0.0188315	0.097899
835	-0.0745652	0.0974169
845	-0.0186367	0.105551
855	-0.0408787	0.107474
865	0.0104058	0.104849
875	-0.122332	0.10731
885	0.00805403	0.10417
895	0.102877	0.103348
905	-0.0340571	0.108107
915	-0.000850157	0.106307
925	-0.0537616	0.108648
935	-0.0337698	0.118024
945	-0.0579561	0.108284
955	-0.0566487	0.110234
965	-0.0869278	0.11957
975	-0.0195652	0.099324
985	-0.0970761	0.114529
995	0.0141059	0.11757
1005	0.0331569	0.112295
1015	-0.0633109	0.107658
1025	0.144965	0.0984165
1035	-0.0428225	0.122378
1045	0.00370464	0.109811
1055	-0.00801487	0.105213
1065	-0.0402046	0.104517
1075	-0.00681249	0.114599
1085	-0.00421887	0.100563
1095	-0.054099	0.115801
1105	-0.00523483	0.117585
1115	0.033558	0.108749
1125	-0.0821034	0.12887
1135	0.0849912	0.118426
1145	0.00582555	0.110462
1155	0.0379565	0.113686
1165	0.0575489	0.110985
1175	0.0318035	0.107996
1185	-0.101996	0.106719
1195	-0.00765725	0.113149
