43	0.601758	165	660	36.7392	49	0.74978	-0.12054	0.00081	-0.135982	0.0442739
43	0.601033	165	670	36.7776	50	0.735552	-0.12054	0.00081	-0.136404	0.0439111
43	0.600393	165	680	37.1566	51	0.728561	-0.12054	0.00081	-0.141116	0.0433295
43	0.599834	165	690	37.1881	52	0.715156	-0.12054	0.00081	-0.143109	0.0429554
43	0.59936	165	700	37.2559	53	0.702941	-0.12054	0.00081	-0.145263	0.0426129
43	0.598942	165	710	38.3817	54	0.710772	-0.12054	0.00081	-0.14144	0.0426677
43	0.598579	165	720	41.6125	55	0.75659	-0.12054	0.00081	-0.149064	0.0420692
43	0.598291	165	730	41.6163	56	0.743147	-0.12054	0.00081	-0.149883	0.0419143
43	0.59805	165	740	41.6239	57	0.730244	-0.12054	0.00081	-0.150643	0.0417865
43	0.597486	170	660	36.1636	48	0.753409	-0.12054	0.00081	-0.135722	0.0460837
43	0.59676	170	670	36.2023	49	0.738822	-0.12054	0.00081	-0.136177	0.0456905
43	0.596119	170	680	36.586	50	0.73172	-0.12054	0.00081	-0.14115	0.0450592
43	0.595559	170	690	36.6193	51	0.718025	-0.12054	0.00081	-0.143254	0.0446538
43	0.595083	170	700	36.6887	52	0.705551	-0.12054	0.00081	-0.145527	0.0442825
43	0.594664	170	710	37.8109	53	0.713413	-0.12054	0.00081	-0.1415	0.0443427
43	0.5943	170	720	41.0483	54	0.760153	-0.12054	0.00081	-0.149534	0.0436927
43	0.594011	170	730	41.0526	55	0.746411	-0.12054	0.00081	-0.150396	0.0435247
43	0.59377	170	740	41.061	56	0.733232	-0.12054	0.00081	-0.151194	0.043386
43	0.597486	175	660	36.1636	48	0.753409	-0.12054	0.00081	-0.135722	0.0460837
43	0.59676	175	670	36.2023	49	0.738822	-0.12054	0.00081	-0.136177	0.0456905
43	0.596119	175	680	36.586	50	0.73172	-0.12054	0.00081	-0.14115	0.0450592
43	0.595559	175	690	36.6193	51	0.718025	-0.12054	0.00081	-0.143254	0.0446538
43	0.595083	175	700	36.6887	52	0.705551	-0.12054	0.00081	-0.145527	0.0442825
43	0.594664	175	710	37.8109	53	0.713413	-0.12054	0.00081	-0.1415	0.0443427
43	0.5943	175	720	41.0483	54	0.760153	-0.12054	0.00081	-0.149534	0.0436927
43	0.594011	175	730	41.0526	55	0.746411	-0.12054	0.00081	-0.150396	0.0435247
43	0.59377	175	740	41.061	56	0.733232	-0.12054	0.00081	-0.151194	0.043386
43	0.593283	180	660	35.4391	47	0.754023	-0.12054	0.00081	-0.13386	0.0481218
43	0.592555	180	670	35.4782	48	0.739129	-0.12054	0.00081	-0.134372	0.0476926
43	0.591913	180	680	35.8735	49	0.732113	-0.12054	0.00081	-0.13966	0.0470029
43	0.591351	180	690	35.9112	50	0.718224	-0.12054	0.00081	-0.141906	0.0465605
43	0.590875	180	700	35.9858	51	0.705604	-0.12054	0.00081	-0.144323	0.0461556
43	0.590454	180	710	37.0984	52	0.713431	-0.12054	0.00081	-0.140072	0.0462217
43	0.590089	180	720	40.3537	53	0.761391	-0.12054	0.00081	-0.148583	0.0455119
43	0.589799	180	730	40.3598	54	0.747404	-0.12054	0.00081	-0.149499	0.0453285
43	0.589556	180	740	40.3696	55	0.733992	-0.12054	0.00081	-0.150347	0.045177
43	0.593283	185	660	35.4391	47	0.754023	-0.12054	0.00081	-0.13386	0.0481218
43	0.592555	185	670	35.4782	48	0.739129	-0.12054	0.00081	-0.134372	0.0476926
43	0.591913	185	680	35.8735	49	0.732113	-0.12054	0.00081	-0.13966	0.0470029
43	0.591351	185	690	35.9112	50	0.718224	-0.12054	0.00081	-0.141906	0.0465605
43	0.590875	185	700	35.9858	51	0.705604	-0.12054	0.00081	-0.144323	0.0461556
43	0.590454	185	710	37.0984	52	0.713431	-0.12054	0.00081	-0.140072	0.0462217
43	0.590089	185	720	40.3537	53	0.761391	-0.12054	0.00081	-0.148583	0.0455119
43	0.589799	185	730	40.3598	54	0.747404	-0.12054	0.00081	-0.149499	0.0453285
43	0.589556	185	740	40.3696	55	0.733992	-0.12054	0.00081	-0.150347	0.045177
43	0.589081	190	660	33.5289	46	0.728889	-0.12054	0.00081	-0.124583	0.0506935
43	0.588351	190	670	33.5707	47	0.71427	-0.12054	0.00081	-0.125252	0.0502142
43	0.587707	190	680	34.009	48	0.708521	-0.12054	0.00081	-0.131011	0.0494469
43	0.587144	190	690	34.0646	49	0.695195	-0.12054	0.00081	-0.133495	0.0489546
43	0.586666	190	700	34.1585	50	0.68317	-0.12054	0.00081	-0.13615	0.0485044
43	0.586243	190	710	35.2344	51	0.69087	-0.12054	0.00081	-0.131667	0.0485755
43	0.585876	190	720	38.5605	52	0.741549	-0.12054	0.00081	-0.140804	0.0477891
43	0.585585	190	730	38.5739	53	0.727809	-0.12054	0.00081	-0.141813	0.0475852
43	0.585341	190	740	38.5903	54	0.714636	-0.12054	0.00081	-0.142741	0.0474167
43	0.585341	190	740	29.849	53	0.563189	-0.120936	0.00347202	-0.185756	0.0441304
