0	0.634001	48.969	54	0.906833	-0.0456372	0.0272853	3
1	0.633919	38.8015	54	0.718546	-0.199238	0.0220628	3
2	0.634014	58.9999	54	1.09259	-0.101359	0.0275922	3
3	0.634043	54.1752	54	1.00324	-0.221556	0.0263608	3
4	0.634031	62.2829	54	1.15339	-0.293844	0.027301	3
5	0.633901	79.6111	54	1.47428	-0.235709	0.0188046	3
6	0.633954	51.6192	54	0.955911	-0.0100491	0.0262493	3
7	0.633876	41.8661	54	0.775298	-0.123775	0.0235028	3
8	0.6338	32.5093	54	0.602024	-0.207176	0.0228012	3
10	0.633913	67.9565	54	1.25845	-0.0476509	0.023969	3
11	0.63386	68.5323	54	1.26912	-0.224139	0.0203435	3
12	0.633916	52.9938	54	0.981367	-0.173922	0.0217906	3
13	0.633913	47.3284	54	0.876452	-0.180349	0.0209369	3
14	0.633878	40.7758	54	0.755107	-0.180263	0.0203191	3
15	0.633654	38.2056	54	0.707511	-0.26948	0.0158398	3
16	0.633714	48.847	54	0.904574	-0.304053	0.0153241	3
17	0.633689	60.9218	54	1.12818	-0.303332	0.0156922	3
18	0.633739	50.347	54	0.932351	-0.274794	0.0169865	3
19	0.633709	59.7702	54	1.10686	-0.29062	0.0158133	3
20	0.633668	75.7523	54	1.40282	-0.366382	0.0134083	3
21	0.633692	74.0304	54	1.37093	-0.297462	0.0153513	3
22	0.633752	65.3338	54	1.20989	-0.20204	0.01734	3
23	0.633759	59.3499	54	1.09907	-0.174866	0.0261678	3
24	0.63345	62.4196	54	1.15592	-0.230008	0.0170505	3
25	0.633448	65.8702	54	1.21982	-0.331962	0.0156815	3
26	0.633775	46.6351	54	0.863614	-0.099436	0.0205231	3
27	0.633741	50.1389	54	0.928498	-0.149774	0.0202136	3
28	0.633667	64.3749	54	1.19213	-0.0689869	0.0316129	3
29	0.633776	36.5066	54	0.676048	-0.137162	0.0196826	3
30	0.633735	106.393	54	1.97024	-0.22698	0.0197958	3
31	0.633757	49.5998	54	0.918516	-0.198928	0.0176326	3
32	0.633947	79.5169	54	1.47253	-0.215869	0.0145143	3
33	0.63393	59.9755	54	1.11066	-0.246821	0.0147574	3
34	0.633913	62.1898	54	1.15166	-0.210412	0.0153907	3
35	0.633956	51.1485	54	0.947195	-0.18951	0.0156998	3
36	0.633908	55.7079	54	1.03163	-0.156144	0.0163599	3
37	0.633912	83.0379	54	1.53774	-0.227139	0.0145442	3
38	0.633877	58.8031	54	1.08895	-0.101287	0.0185391	3
39	0.633867	62.9902	54	1.16648	-0.179036	0.0193299	3
40	0.633794	98.0997	54	1.81666	-0.281989	0.0140503	3
41	0.633869	78.7171	54	1.45772	-0.217566	0.0172822	3
42	0.633854	59.0578	54	1.09366	-0.219035	0.0160207	3
43	0.633836	50.9576	54	0.943659	-0.193669	0.016868	3
44	0.633859	63.7594	54	1.18073	-0.200432	0.0160529	3
45	0.633862	59.0697	54	1.09388	-0.191517	0.0166611	3
46	0.633788	58.4085	54	1.08164	-0.1714	0.0185055	3
47	0.633836	46.6746	54	0.864344	-0.0225153	0.0258466	3
48	0.633947	90.9053	54	1.68343	-0.179465	0.0202018	3
49	0.633808	36.174	54	0.669888	-0.178633	0.0199963	3
50	0.633891	40.1956	54	0.744363	-0.0393462	0.0289013	3
51	0.633826	56.9877	54	1.05533	-0.179563	0.0238052	3
52	0.633952	35.5713	54	0.658727	-0.133609	0.0199927	3
53	0.633897	68.0576	54	1.26033	-0.232399	0.0180336	3
54	0.633867	39.5925	54	0.733194	-0.149426	0.0208732	3
55	0.633889	42.9478	54	0.795329	-0.199474	0.0200716	3
56	0.633882	68.8598	54	1.27518	-0.264442	0.0180835	3
57	0.63385	55.4025	54	1.02597	-0.154441	0.0215152	3
58	0.633811	38.2532	54	0.708393	-0.20287	0.0189705	3
