44	3	57.3738	56	1.02453	53.5318	56	0.955925	54.7309	54	1.01353	-0.16729	0.0175172	-0.138761	0.0150025
45	3	50.4908	56	0.901621	47.3822	56	0.846111	48.339	54	0.895167	-0.149231	0.0182773	-0.122639	0.0155176
46	3	51.143	56	0.913268	49.4224	56	0.882543	50.8747	54	0.942124	-0.127859	0.0202161	-0.106477	0.0166951
47	3	41.7165	56	0.744938	41.5656	56	0.742242	42.3236	54	0.78377	0.0365572	0.0298413	0.0272662	0.0238718
48	3	80.2338	56	1.43275	78.0665	56	1.39405	77.7932	54	1.44062	-0.125233	0.0230568	-0.0976074	0.0193206
49	3	33.7163	56	0.602077	31.9725	56	0.570938	32.069	54	0.593871	-0.130383	0.0228319	-0.105502	0.0192664
50	3	34.4172	56	0.614593	34.3481	56	0.613359	34.7039	54	0.642665	0.0191022	0.0333234	0.0120739	0.0266632
51	3	51.8184	56	0.925329	50.8649	56	0.908302	51.7099	54	0.95759	-0.121404	0.0272214	-0.09937	0.0231028
52	3	28.7218	56	0.512889	28.0281	56	0.500502	27.4387	54	0.508124	-0.0744346	0.0228698	-0.0588385	0.0189785
53	3	62.1318	56	1.1095	57.677	56	1.02995	56.5098	54	1.04648	-0.189353	0.0201746	-0.153943	0.0173709
54	3	36.0656	56	0.644028	34.9069	56	0.623338	33.5896	54	0.622029	-0.0990995	0.0235338	-0.0783474	0.0196473
55	3	34.1716	56	0.610208	32.6316	56	0.582707	33.0766	54	0.612529	-0.147205	0.0227638	-0.123644	0.0194265
56	3	66.2233	56	1.18256	61.4907	56	1.09805	62.8672	54	1.16421	-0.221591	0.0203061	-0.185198	0.0173674
57	3	42.2868	56	0.755121	41.1532	56	0.734878	39.7549	54	0.736202	-0.099241	0.0251029	-0.0772831	0.0210312
58	3	37.1505	56	0.663402	34.242	56	0.611464	33.0276	54	0.611621	-0.165119	0.0212084	-0.134891	0.0182265
