0	3	49.2947	56	0.880263	49.1556	56	0.877778	48.969	54	0.906833	-0.0456372	0.0272853	-0.037294	0.0226198
1	3	41.4433	56	0.740059	38.3319	56	0.684499	38.8015	54	0.718546	-0.199238	0.0220628	-0.166355	0.0192054
2	3	59.5836	56	1.06399	59.2315	56	1.05771	58.9999	54	1.09259	-0.101359	0.0275922	-0.0882969	0.0224741
3	3	58.5749	56	1.04598	54.8918	56	0.980211	54.1752	54	1.00324	-0.221556	0.0263608	-0.179657	0.0227225
4	3	64.4457	56	1.15082	59.818	56	1.06818	62.2829	54	1.15339	-0.293844	0.027301	-0.245035	0.023799
5	3	84.9085	56	1.51622	78.2888	56	1.39801	79.6111	54	1.47428	-0.235709	0.0188046	-0.195889	0.0162165
6	3	54.7969	56	0.978515	54.777	56	0.978161	51.6192	54	0.955911	-0.0100491	0.0262493	-0.00703457	0.0214948
7	3	42.1652	56	0.75295	40.5779	56	0.724605	41.8661	54	0.775298	-0.123775	0.0235028	-0.0997997	0.0194652
8	3	36.5069	56	0.651909	32.6972	56	0.583879	32.5093	54	0.602024	-0.207176	0.0228012	-0.170522	0.0194079
10	3	65.1962	56	1.16422	65.1322	56	1.16307	67.9565	54	1.25845	-0.0476509	0.023969	-0.0427309	0.019859
11	3	71.9061	56	1.28404	68.4438	56	1.22221	68.5323	54	1.26912	-0.224139	0.0203435	-0.192441	0.0177256
12	3	59.854	56	1.06882	57.7458	56	1.03118	52.9938	54	0.981367	-0.173922	0.0217906	-0.147904	0.0184216
13	3	48.7445	56	0.870437	45.4499	56	0.811605	47.3284	54	0.876452	-0.180349	0.0209369	-0.149115	0.0177349
14	3	44.5896	56	0.796243	40.7525	56	0.727724	40.7758	54	0.755107	-0.180263	0.0203191	-0.147197	0.0174068
15	3	52.1754	56	0.931703	38.9951	56	0.696342	38.2056	54	0.707511	-0.26948	0.0158398	-0.221486	0.0138191
16	3	66.6118	56	1.1895	53.04	56	0.947142	48.847	54	0.904574	-0.304053	0.0153241	-0.256362	0.0136135
17	3	70.0586	56	1.25105	56.3533	56	1.00631	60.9218	54	1.12818	-0.303332	0.0156922	-0.254843	0.0137647
18	3	62.6393	56	1.11856	50.9517	56	0.909852	50.347	54	0.932351	-0.274794	0.0169865	-0.226843	0.0147291
19	3	70.4389	56	1.25784	58.2788	56	1.04069	59.7702	54	1.10686	-0.29062	0.0158133	-0.244634	0.0138591
20	3	104.759	56	1.8707	84.9901	56	1.51768	75.7523	54	1.40282	-0.366382	0.0134083	-0.315654	0.0121541
21	3	86.5421	56	1.54539	72.2521	56	1.29022	74.0304	54	1.37093	-0.297462	0.0153513	-0.249231	0.0134723
22	3	65.9228	56	1.17719	61.5971	56	1.09995	65.3338	54	1.20989	-0.20204	0.01734	-0.172087	0.0149249
23	3	60.7524	56	1.08486	59.167	56	1.05655	59.3499	54	1.09907	-0.174866	0.0261678	-0.147427	0.0224542
24	3	66.0005	56	1.17858	59.2361	56	1.05779	62.4196	54	1.15592	-0.230008	0.0170505	-0.192892	0.0148196
25	3	84.8913	56	1.51592	68.577	56	1.22459	65.8702	54	1.21982	-0.331962	0.0156815	-0.27876	0.0139597
26	3	47.9855	56	0.856884	47.0873	56	0.840845	46.6351	54	0.863614	-0.099436	0.0205231	-0.0834391	0.0171974
27	3	65.2142	56	1.16454	63.8271	56	1.13977	50.1389	54	0.928498	-0.149774	0.0202136	-0.130108	0.0171397
28	3	62.9272	56	1.1237	62.6328	56	1.11844	64.3749	54	1.19213	-0.0689869	0.0316129	-0.0549676	0.0262547
29	3	39.1599	56	0.699285	36.1775	56	0.646027	36.5066	54	0.676048	-0.137162	0.0196826	-0.109488	0.0164326
30	3	108.235	56	1.93276	103.428	56	1.84693	106.393	54	1.97024	-0.22698	0.0197958	-0.191186	0.0171079
31	3	61.51	56	1.09839	55.0412	56	0.982879	49.5998	54	0.918516	-0.198928	0.0176326	-0.161698	0.0152005
32	3	92.7331	56	1.65595	83.6688	56	1.49409	79.5169	54	1.47253	-0.215869	0.0145143	-0.179544	0.0126595
33	3	84.6956	56	1.51242	74.6044	56	1.33222	59.9755	54	1.11066	-0.246821	0.0147574	-0.208275	0.0127491
34	3	74.4136	56	1.32881	67.8254	56	1.21117	62.1898	54	1.15166	-0.210412	0.0153907	-0.177692	0.0132741
35	3	59.5649	56	1.06366	53.4567	56	0.954583	51.1485	54	0.947195	-0.18951	0.0156998	-0.157203	0.013521
36	3	55.1181	56	0.984251	51.7504	56	0.924114	55.7079	54	1.03163	-0.156144	0.0163599	-0.131652	0.0137104
37	3	96.1023	56	1.71611	87.2236	56	1.55756	83.0379	54	1.53774	-0.227139	0.0145442	-0.191169	0.0126447
38	3	58.5868	56	1.04619	57.3331	56	1.02381	58.8031	54	1.08895	-0.101287	0.0185391	-0.08411	0.0156598
39	3	64.0999	56	1.14464	61.5263	56	1.09868	62.9902	54	1.16648	-0.179036	0.0193299	-0.152934	0.0167389
40	3	121.641	56	2.17216	108.773	56	1.94238	98.0997	54	1.81666	-0.281989	0.0140503	-0.240093	0.0123771
41	3	82.4911	56	1.47305	76.8915	56	1.37306	78.7171	54	1.45772	-0.217566	0.0172822	-0.183563	0.0149872
42	3	67.297	56	1.20173	58.3098	56	1.04125	59.0578	54	1.09366	-0.219035	0.0160207	-0.179398	0.0137645
43	3	60.1848	56	1.07473	54.3216	56	0.970029	50.9576	54	0.943659	-0.193669	0.016868	-0.160123	0.0143623
44	3	70.0658	56	1.25117	64.0049	56	1.14294	63.7594	54	1.18073	-0.200432	0.0160529	-0.167426	0.0139144
45	3	65.9178	56	1.1771	59.7892	56	1.06766	59.0697	54	1.09388	-0.191517	0.0166611	-0.157248	0.0143746
46	3	61.8936	56	1.10524	57.9572	56	1.03495	58.4085	54	1.08164	-0.1714	0.0185055	-0.141588	0.0155109
47	3	45.2726	56	0.80844	45.2634	56	0.808276	46.6746	54	0.864344	-0.0225153	0.0258466	-0.0205227	0.0210676
48	3	96.1793	56	1.71749	91.468	56	1.63336	90.9053	54	1.68343	-0.179465	0.0202018	-0.143415	0.017268
49	3	40.397	56	0.721375	36.6218	56	0.65396	36.174	54	0.669888	-0.178633	0.0199963	-0.146173	0.0172087
50	3	41.6411	56	0.743592	41.6201	56	0.743216	40.1956	54	0.744363	-0.0393462	0.0289013	-0.0359932	0.0235321
51	3	58.8957	56	1.05171	56.4257	56	1.0076	56.9877	54	1.05533	-0.179563	0.0238052	-0.148259	0.0205565
52	3	37.8485	56	0.675866	35.5744	56	0.635257	35.5713	54	0.658727	-0.133609	0.0199927	-0.108598	0.0169526
53	3	78.0033	56	1.39292	70.4228	56	1.25755	68.0576	54	1.26033	-0.232399	0.0180336	-0.190837	0.0157612
54	3	42.9023	56	0.766113	40.1307	56	0.716619	39.5925	54	0.733194	-0.149426	0.0208732	-0.120631	0.0177573
55	3	47.1546	56	0.842047	43.4424	56	0.775757	42.9478	54	0.795329	-0.199474	0.0200716	-0.166989	0.0173952
56	3	74.0593	56	1.32249	66.1436	56	1.18114	68.8598	54	1.27518	-0.264442	0.0180835	-0.222244	0.0156965
57	3	62.067	56	1.10834	58.794	56	1.04989	55.4025	54	1.02597	-0.154441	0.0215152	-0.12211	0.0184208
58	3	45.4403	56	0.811433	40.5226	56	0.723618	38.2532	54	0.708393	-0.20287	0.0189705	-0.167426	0.0165373
