80	3	86.1027	56	1.53755	85.3279	56	1.52371	88.8504	54	1.64538	0.126947	0.0300441	0.105916	0.0240136
81	3	83.1403	56	1.48465	82.8809	56	1.48002	87.2319	54	1.6154	0.0936059	0.029188	0.0818085	0.023425
82	3	76.7011	56	1.36966	75.0534	56	1.34024	74.891	54	1.38687	0.159796	0.0329735	0.126295	0.025911
83	3	100.337	56	1.79174	100.071	56	1.78698	100.91	54	1.86871	0.0656906	0.0308794	0.0530038	0.024714
84	3	82.8777	56	1.47996	81.6451	56	1.45795	84.555	54	1.56583	0.163117	0.0345354	0.132825	0.0271779
85	3	63.0321	56	1.12557	62.6555	56	1.11885	65.2876	54	1.20903	0.107839	0.0366509	0.0898632	0.029312
86	3	68.0546	56	1.21526	68.0404	56	1.21501	66.9176	54	1.23921	0.0210536	0.0420596	0.0170075	0.0340809
87	3	70.0539	56	1.25096	70.0511	56	1.25091	71.2483	54	1.31941	0.0191945	0.0353825	0.0176878	0.0289383
88	3	130.052	56	2.32235	129.602	56	2.31432	128.732	54	2.38392	0.0943764	0.0334418	0.0765183	0.0267963
89	3	55.9283	56	0.998719	54.8889	56	0.98016	55.794	54	1.03322	0.149819	0.0360703	0.120386	0.0285867
90	3	76.888	56	1.373	76.4854	56	1.36581	78.994	54	1.46285	0.109159	0.0366932	0.0905678	0.0293665
92	3	67.6256	56	1.2076	67.5526	56	1.2063	69.3981	54	1.28515	0.0586224	0.0453022	0.0489174	0.0361229
94	3	84.5028	56	1.50898	84.4487	56	1.50801	81.3957	54	1.50733	-0.0397043	0.0369893	-0.0327564	0.0303705
95	3	118.286	56	2.11225	116.543	56	2.08112	110.521	54	2.04668	-0.213989	0.0325927	-0.178503	0.0280777
96	3	80.9472	56	1.44549	80.6777	56	1.44067	82.9932	54	1.53691	0.0957973	0.0352803	0.0811412	0.0283046
97	3	75.8668	56	1.35476	71.3738	56	1.27453	75.3751	54	1.39583	0.380563	0.0484462	0.301118	0.0364375
98	3	57.6987	56	1.03033	55.5865	56	0.992617	55.1959	54	1.02215	0.218524	0.0401933	0.17232	0.0311955
99	3	96.4906	56	1.72305	96.4199	56	1.72178	95.8732	54	1.77543	-0.025503	0.0315638	-0.0186907	0.0259419
100	3	89.1234	56	1.59149	89.1189	56	1.59141	89.1357	54	1.65066	0.011338	0.0342132	0.00948312	0.0277963
102	3	66.4356	56	1.18635	66.4251	56	1.18616	68.5158	54	1.26881	0.0395067	0.0393474	0.0363237	0.0315652
103	3	42.1072	56	0.751914	41.3515	56	0.738419	43.2608	54	0.801126	0.186717	0.0485724	0.153384	0.0378876
104	3	68.4659	56	1.22261	67.0655	56	1.1976	71.5084	54	1.32423	0.194957	0.036621	0.160728	0.0287091
105	3	56.0691	56	1.00123	54.4819	56	0.972892	56.8359	54	1.05252	0.232706	0.0401418	0.192858	0.0312988
106	3	65.8934	56	1.17667	60.9776	56	1.08889	65.5216	54	1.21336	0.399199	0.0489292	0.315281	0.03662
108	3	64.3284	56	1.14872	62.6957	56	1.11957	65.6889	54	1.21646	0.217869	0.042672	0.175132	0.0330389
109	3	74.0555	56	1.32242	73.7975	56	1.31781	72.7671	54	1.34754	0.0709199	0.0427825	0.0535551	0.0341216
110	3	50.0123	56	0.893077	48.5006	56	0.866083	49.8173	54	0.922542	0.257289	0.0483126	0.210781	0.0371636
111	3	130.877	56	2.33708	130.35	56	2.32768	130.748	54	2.42126	0.117845	0.0373634	0.0964806	0.0296231
112	3	58.0308	56	1.03626	57.5753	56	1.02813	58.269	54	1.07906	0.149983	0.0437444	0.126431	0.0346324
113	3	66.0683	56	1.17979	62.9223	56	1.12361	65.9567	54	1.22142	0.34326	0.051728	0.272247	0.0389304
114	3	47.8777	56	0.854958	45.6125	56	0.814509	48.0569	54	0.889942	0.310104	0.0525573	0.247886	0.0402693
115	3	50.7282	56	0.90586	50.6578	56	0.904604	50.1833	54	0.92932	-0.0170165	0.0565785	-0.00461564	0.0471935
116	3	109.794	56	1.96061	109.637	56	1.9578	111.832	54	2.07096	0.0717101	0.0380767	0.0596643	0.0305798
117	3	33.8234	56	0.60399	32.5285	56	0.580867	33.4481	54	0.619409	0.198134	0.0426404	0.159661	0.0332531
118	3	72.6125	56	1.29665	72.5411	56	1.29538	64.1496	54	1.18795	-0.0669815	0.0330303	-0.0598876	0.0271596
119	3	48.4007	56	0.864298	48.4001	56	0.864288	48.0817	54	0.890402	0.00848904	0.0369415	0.00777705	0.0299565
120	3	31.6368	56	0.564944	31.5348	56	0.563122	31.5081	54	0.583483	0.0784278	0.0442015	0.0670635	0.0355608
