0	782.004	95.4065	0.999994
1	786.085	96.9936	0.994804
2	789.278	101.003	0.990779
3	789.636	108.307	0.990329
4	794.3	118.56	0.984514
5	792.363	91.802	0.986922
6	778.707	87.5415	1.00423
7	786.986	90.9289	0.993664
8	793.507	97.2642	0.985499
10	787.035	93.9395	0.993603
11	789.234	97.6512	0.990834
12	792.089	97.8326	0.987263
13	789.546	93.6228	0.990442
14	786.344	91.667	0.994476
15	786.296	85.4631	0.994537
16	790.483	88.8576	0.989268
17	790.727	89.3679	0.988964
18	790.901	89.8926	0.988746
19	792.181	90.0072	0.987148
20	799.388	90.9466	0.978248
21	793.017	88.888	0.986108
22	786.866	86.1963	0.993816
23	790.567	110.263	0.989164
24	786.083	86.3351	0.994806
25	794.323	92.6952	0.984486
26	785.991	87.4128	0.994922
27	795.221	92.4785	0.983375
28	780.238	104.174	1.00226
29	787.268	86.9029	0.993309
30	795.868	98.0619	0.982575
31	791.847	89.6235	0.987565
32	790.644	82.4703	0.989067
33	793.927	85.0967	0.984977
34	790.777	83.8258	0.988901
35	788.397	82.6762	0.991886
36	788.437	82.541	0.991835
37	793.199	83.6123	0.985881
38	785.401	87.6745	0.995669
39	786.962	93.2548	0.993695
40	798.566	87.0013	0.979255
41	792.02	90.2898	0.987349
42	788.908	84.1558	0.991244
43	790.071	85.5494	0.989785
44	789.877	84.4527	0.990028
45	789.9	85.4298	0.989999
46	790.734	89.3216	0.988955
47	781.705	88.866	1.00038
48	790.248	90.3742	0.989563
49	787.752	89.6836	0.992698
50	785.595	96.7294	0.995423
51	787.304	96.9777	0.993264
52	785.359	86.6145	0.995723
53	792.053	90.5596	0.987307
54	788.151	89.8372	0.992196
55	789.742	91.7215	0.990196
56	793.305	91.7501	0.98575
57	786.819	89.4374	0.993875
58	788.174	89.5917	0.992166
