0	0.378691	47	0.00805725	0.00177625	5.27556e-05	-2.29256e-06	1.0483e-07	774.79	17	65	165	645
1	0.268166	47	0.00570565	0.00180675	5.43056e-05	-2.3105e-06	1.08093e-07	781.975	17	65	165	645
2	0.543393	47	0.0115616	0.0016953	5.20724e-05	-2.17556e-06	1.03583e-07	779.248	17	65	165	645
3	0.349045	47	0.00742649	0.00164925	5.43422e-05	-2.10915e-06	1.08134e-07	781.951	17	65	165	645
4	0.404847	47	0.00861376	0.00161779	5.75217e-05	-2.05313e-06	1.15237e-07	787.962	17	65	165	645
5	0.384081	47	0.00817194	0.0017469	4.9224e-05	-2.22473e-06	9.82399e-08	785.222	17	65	165	645
6	0.306805	47	0.00652776	0.0017624	4.97337e-05	-2.27913e-06	9.91069e-08	773.276	17	65	165	645
7	0.303105	47	0.00644905	0.00170532	4.89448e-05	-2.18677e-06	9.75882e-08	779.836	17	65	165	645
8	0.303283	47	0.00645284	0.00157938	4.76362e-05	-2.0168e-06	9.51224e-08	783.114	17	65	165	645
10	0.500583	47	0.0106507	0.00201536	5.66769e-05	-2.60142e-06	1.12572e-07	774.715	17	65	165	645
11	0.422177	47	0.00898249	0.0018647	5.51755e-05	-2.37775e-06	1.09749e-07	784.23	17	65	165	645
12	0.473051	47	0.0100649	0.00182848	5.33623e-05	-2.33695e-06	1.06203e-07	782.424	17	65	165	645
13	0.435841	47	0.00927321	0.00187952	5.35519e-05	-2.40683e-06	1.06666e-07	780.914	17	65	165	645
14	0.290704	47	0.00618519	0.00186435	5.24812e-05	-2.38896e-06	1.04461e-07	780.4	17	65	165	645
15	0.13859	47	0.00294873	0.00201393	5.33241e-05	-2.57238e-06	1.06173e-07	782.906	17	65	165	645
16	0.303886	47	0.00646566	0.00195173	5.27526e-05	-2.48307e-06	1.05182e-07	786.013	17	65	165	645
17	0.284155	47	0.00604586	0.00194544	5.28789e-05	-2.47539e-06	1.05359e-07	785.912	17	65	165	645
18	0.269959	47	0.0057438	0.00194084	5.32961e-05	-2.47039e-06	1.06326e-07	785.64	17	65	165	645
19	0.316958	47	0.00674378	0.00193729	5.25494e-05	-2.46325e-06	1.04851e-07	786.477	17	65	165	645
