0	783.97	19.7375	0.997487
1	783.5	20.0769	0.998085
2	784.054	20.0806	0.99738
3	784.22	21.6854	0.99717
4	784.218	22.7468	0.997171
5	783.835	18.1645	0.997659
6	783.963	18.2743	0.997496
7	783.83	18.2588	0.997665
8	784.142	18.8734	0.997268
10	784.056	18.6831	0.997377
11	784.088	19.2754	0.997337
12	784.093	19.1399	0.99733
13	783.923	18.8054	0.997547
14	784.16	18.7238	0.997246
15	783.832	17.6682	0.997663
16	784.255	17.9046	0.997124
17	783.94	18.0269	0.997525
18	784.256	17.9679	0.997123
19	784.078	18.0739	0.99735
20	784.327	17.7565	0.997034
21	784.078	17.7511	0.99735
22	783.882	17.6821	0.9976
23	783.924	22.2056	0.997545
24	783.982	17.7549	0.997472
25	784.25	18.1541	0.997131
26	784.214	17.7673	0.997177
27	784.205	18.0504	0.997188
28	784.26	21.3884	0.997119
29	783.813	17.6558	0.997687
30	784.063	19.356	0.997368
31	784.307	18.1111	0.997059
32	783.844	16.6619	0.997647
33	784.105	16.9765	0.997316
34	784.023	16.8893	0.99742
35	783.951	16.8611	0.997511
36	784.256	16.7866	0.997123
37	784.051	16.7433	0.997385
38	784.019	16.9842	0.997425
39	784.268	19.0258	0.997108
40	783.932	16.9721	0.997535
41	783.867	18.0679	0.997618
42	784.122	17.0574	0.997293
43	784.193	17.1636	0.997203
44	784.181	17.0037	0.997219
45	783.981	17.1838	0.997474
46	784.389	17.9777	0.996954
47	784.31	18.0789	0.997055
48	784.145	17.896	0.997265
49	784.197	17.946	0.997198
50	784.442	19.3684	0.996887
51	784.286	19.2209	0.997085
52	784.044	17.5944	0.997393
53	784.196	17.8139	0.9972
54	784.211	17.9554	0.997181
55	784.111	18.1519	0.997308
56	784.13	17.9517	0.997283
57	784.21	17.8392	0.997182
58	784.399	17.9202	0.996941
