80	0.629661	47	0.013397	0.00175846	4.90476e-05	-2.24975e-06	9.77418e-08	781.624	17	65	165	645
81	0.733273	47	0.0156016	0.00175292	4.88133e-05	-2.24202e-06	9.72642e-08	781.85	17	65	165	645
82	0.691873	47	0.0147207	0.00169307	4.82336e-05	-2.16849e-06	9.60508e-08	780.76	17	65	165	645
83	0.88721	47	0.0188768	0.00166248	4.81829e-05	-2.12594e-06	9.61667e-08	781.999	17	65	165	645
84	0.739842	47	0.0157413	0.00163569	4.74792e-05	-2.09366e-06	9.46589e-08	781.261	17	65	165	645
85	0.672744	47	0.0143137	0.00163265	5.06171e-05	-2.08926e-06	1.00759e-07	781.45	17	65	165	645
86	0.693488	47	0.0147551	0.00150836	5.30571e-05	-1.92873e-06	1.05633e-07	782.051	17	65	165	645
87	0.705491	47	0.0150104	0.00148509	4.74211e-05	-1.89883e-06	9.45198e-08	782.106	17	65	165	645
88	0.901702	47	0.0191852	0.00162781	4.82275e-05	-2.08158e-06	9.61933e-08	782.004	17	65	165	645
89	0.782464	47	0.0166482	0.00159385	4.73486e-05	-2.03946e-06	9.448e-08	781.505	17	65	165	645
90	0.620097	47	0.0131936	0.00152732	4.65266e-05	-1.95396e-06	9.2817e-08	781.655	17	65	165	645
92	0.63154	47	0.013437	0.00140769	4.9471e-05	-1.79956e-06	9.8577e-08	782.242	17	65	165	645
94	0.655068	47	0.0139376	0.00133931	4.48516e-05	-1.71104e-06	8.94457e-08	782.742	17	65	165	645
95	0.565764	47	0.0120375	0.00131396	4.68343e-05	-1.67648e-06	9.33608e-08	783.761	17	65	165	645
96	0.881524	47	0.0187558	0.00166007	5.04644e-05	-2.12304e-06	1.0086e-07	781.931	17	65	165	645
97	0.881729	47	0.0187602	0.00162221	4.95976e-05	-2.07858e-06	9.89017e-08	780.444	17	65	165	645
98	0.746676	47	0.0158867	0.00161277	4.87778e-05	-2.06538e-06	9.74131e-08	780.857	17	65	165	645
99	0.718039	47	0.0152774	0.00155764	4.77511e-05	-1.98922e-06	9.54145e-08	783.038	17	65	165	645
100	0.671469	47	0.0142866	0.0016253	5.14209e-05	-2.0782e-06	1.02435e-07	782.072	17	65	165	645
102	0.572019	47	0.0121706	0.00159902	5.31001e-05	-2.04554e-06	1.05862e-07	781.707	17	65	165	645
103	0.4988	47	0.0106128	0.0014099	4.68285e-05	-1.80568e-06	9.35732e-08	780.818	17	65	165	645
104	0.747726	47	0.0159091	0.00171184	5.01074e-05	-2.19105e-06	1.0003e-07	781.286	17	65	165	645
105	0.397034	47	0.00844754	0.00167933	5.01615e-05	-2.15129e-06	1.00142e-07	780.614	17	65	165	645
106	0.932171	47	0.0198334	0.00163071	4.93682e-05	-2.08926e-06	9.85404e-08	780.521	17	65	165	645
108	0.596004	47	0.0126809	0.00156614	4.85484e-05	-2.00721e-06	9.6962e-08	780.258	17	65	165	645
109	0.728494	47	0.0154999	0.00152387	5.20714e-05	-1.94912e-06	1.04015e-07	781.822	17	65	165	645
110	0.648905	47	0.0138065	0.00146234	4.68169e-05	-1.87198e-06	9.35426e-08	781.173	17	65	165	645
111	0.797122	47	0.01696	0.00197413	6.27406e-05	-2.52433e-06	1.24487e-07	782.043	17	65	165	645
112	0.858184	47	0.0182592	0.00147818	4.79369e-05	-1.89117e-06	9.57045e-08	781.623	17	65	165	645
113	0.861175	47	0.0183229	0.00149837	4.74295e-05	-1.91898e-06	9.48237e-08	780.815	17	65	165	645
114	0.631855	47	0.0134437	0.00150185	4.90659e-05	-1.9239e-06	9.79087e-08	780.627	17	65	165	645
115	0.4338	47	0.00922978	0.00121068	4.94065e-05	-1.54811e-06	9.86814e-08	782.04	17	65	165	645
116	0.841942	47	0.0179137	0.00150956	4.82556e-05	-1.93062e-06	9.63126e-08	781.907	17	65	165	645
117	0.64739	47	0.0137743	0.00155973	4.84902e-05	-1.99674e-06	9.70183e-08	781.14	17	65	165	645
118	0.603991	47	0.0128509	0.00147578	4.72027e-05	-1.88591e-06	9.44232e-08	782.53	17	65	165	645
119	0.619139	47	0.0131732	0.0014703	4.71633e-05	-1.87994e-06	9.42427e-08	782.097	17	65	165	645
120	0.408004	47	0.00868094	0.0013846	4.64637e-05	-1.77193e-06	9.28702e-08	781.407	17	65	165	645
