0	775.589	47.3182	1.00827
1	780.209	49.5429	1.0023
2	780.023	49.5377	1.00253
3	784.302	54.1178	0.997065
4	789.489	58.9142	0.990515
5	787.704	45.6635	0.992759
6	773.269	43.7032	1.01129
7	781.247	45.0791	1.00096
8	786.068	47.766	0.994825
10	777.96	45.9071	1.00519
11	785.251	48.8807	0.99586
12	783.269	48.0048	0.99838
13	781.617	46.0112	1.00049
14	781.108	45.7229	1.00114
15	784.56	43.0693	0.996737
16	787.134	44.4122	0.993478
17	786.177	44.4973	0.994687
18	786.677	44.7278	0.994055
19	787.249	44.6821	0.993333
20	794.652	45.0017	0.984079
21	789.128	44.331	0.990967
22	781.59	42.8816	1.00052
23	782.76	54.2643	0.999028
24	782.814	43.2787	0.99896
25	791.054	46.3551	0.988555
26	780.667	43.4668	1.00171
27	784.346	44.8332	0.997009
28	776.044	52.1867	1.00767
29	780.144	42.7482	1.00238
30	787.871	48.2325	0.992548
31	786.429	44.5001	0.994369
32	785.618	41.0243	0.995395
33	789.263	42.3262	0.990798
34	785.74	41.6778	0.995241
35	782.854	41.0506	0.998909
36	782.73	40.8799	0.999068
37	785.747	41.0602	0.995232
38	777.682	41.3094	1.00555
39	780.678	46.1882	1.00169
40	790.407	42.6002	0.989364
41	787.728	45.0861	0.992729
42	784.588	41.9945	0.996701
43	784.314	42.3371	0.99705
44	784.829	41.9334	0.996395
45	782.819	42.1754	0.998954
46	784.63	44.1815	0.996648
47	774.851	43.8069	1.00923
48	783.562	44.6765	0.998006
49	782.622	44.6139	0.999205
50	777.25	47.5088	1.00611
51	782.885	48.363	0.998869
52	778.32	42.8447	1.00473
53	786.953	45.0072	0.993706
54	780.922	44.2606	1.00138
55	784.348	45.5037	0.997007
56	787.51	45.3867	0.993004
57	780.187	44.1976	1.00232
58	783.448	44.6602	0.998152
