1	0.593603	40.3539	45	0.896753	0.0232116	0.0211872	19	185	65	645	3
9	0.593603	69.2106	45	1.53801	0.0174644	0.0210268	19	185	65	645	3
11	0.593603	53.7443	45	1.19432	0.0292588	0.0213003	19	185	65	645	3
27	0.593603	63.3349	45	1.40744	-0.0203005	0.0200383	19	185	65	645	3
28	0.593603	71.1756	45	1.58168	-0.0182375	0.0200622	19	185	65	645	3
59	0.593603	66.3931	45	1.4754	0.0146408	0.0209232	19	185	65	645	3
62	0.593603	51.0102	45	1.13356	0.0225284	0.0211286	19	185	65	645	3
70	0.593603	34.5713	45	0.768252	0.0143075	0.0208949	19	185	65	645	3
114	0.593603	59.1992	45	1.31554	0.0223579	0.0211095	19	185	65	645	3
117	0.593603	48.6129	45	1.08029	0.024019	0.0211577	19	185	65	645	3
130	0.593603	56.5628	45	1.25695	-0.00334638	0.0204506	19	185	65	645	3
172	0.593603	37.7395	45	0.838657	0.00550862	0.0206565	19	185	65	645	3
174	0.593603	53.5078	45	1.18906	0.00133435	0.0205542	19	185	65	645	3
176	0.593603	30.9977	45	0.688837	0.0310663	0.0213279	19	185	65	645	3
181	0.593603	43.956	45	0.9768	0.0174131	0.0209671	19	185	65	645	3
199	0.593603	41.8767	45	0.930593	-0.016611	0.0200886	19	185	65	645	3
206	0.593603	51.1553	45	1.13678	-0.0127559	0.020198	19	185	65	645	3
213	0.593603	70.4615	45	1.56581	0.0452865	0.0217007	19	185	65	645	3
236	0.593603	37.8701	45	0.841559	-0.0132175	0.0202044	19	185	65	645	3
250	0.593603	54.6668	45	1.21482	-0.0178417	0.0200948	19	185	65	645	3
310	0.593603	51.6279	45	1.14729	-0.0228757	0.0199839	19	185	65	645	3
315	0.593603	34.0688	45	0.757084	-0.0509926	0.0192387	19	185	65	645	3
317	0.593603	46.2985	45	1.02886	-0.00984909	0.0202847	19	185	65	645	3
318	0.593603	46.1556	45	1.02568	-0.0292591	0.0197989	19	185	65	645	3
321	0.593603	58.6501	45	1.30334	0.00387808	0.0205916	19	185	65	645	3
347	0.593603	37.6897	45	0.837548	0.0327269	0.0213718	19	185	65	645	3
356	0.593603	41.4355	45	0.92079	-0.0013901	0.0204716	19	185	65	645	3
362	0.593603	64.2513	45	1.42781	-0.00573739	0.0203726	19	185	65	645	3
371	0.593603	56.5382	45	1.2564	-0.0177447	0.0200926	19	185	65	645	3
377	0.593603	35.4342	45	0.787426	-0.0290511	0.0198027	19	185	65	645	3
397	0.593603	38.3721	45	0.852713	0.0476599	0.0217362	19	185	65	645	3
407	0.593603	72.1246	45	1.60277	0.0416688	0.0216016	19	185	65	645	3
